Frequency[MHz];Amplitude RX1[mV] at pwm=100
 94.813;1032
 94.875;1032
 94.938;1035
 95.000;1044
 95.063;1044
 95.125;1042
 95.188;1035
 95.250;1044
 95.313;1037
 95.375;1047
 95.438;1047
 95.500;1037
 95.563;1052
 95.625;1044
 95.688;1042
 95.750;1044
 95.813;1049
 95.875;1052
 95.938;1047
 96.000;1047
 96.063;1049
 96.125;1047
 96.188;1040
 96.250;1044
 96.313;1047
 96.375;1054
 96.438;1057
 96.500;1040
 96.563;1047
 96.625;1035
 96.688;1037
 96.750;1047
 96.813;1052
 96.875;1047
 96.938;1040
 97.000;1040
 97.063;1030
 97.125;1047
 97.188;1052
 97.250;1057
 97.313;1049
 97.375;1054
 97.438;1037
 97.500;1044
 97.563;1035
 97.625;1044
 97.688;1052
 97.750;1054
 97.813;1042
 97.875;1047
 97.938;1052
 98.000;1044
 98.063;1040
 98.125;1049
 98.188;1040
 98.250;1040
 98.313;1049
 98.375;1044
 98.438;1069
 98.500;1047
 98.563;1052
 98.625;1052
 98.688;1044
 98.750;1035
 98.813;1042
 98.875;1027
 98.938;1042
 99.000;1044
 99.063;1047
 99.125;1044
 99.188;1037
 99.250;1042
 99.313;1037
 99.375;1047
 99.438;1047
 99.500;1086
 99.563;1108
 99.625;1115
 99.688;1088
 99.750;1071
 99.813;1042
 99.875;1040
 99.938;1047
100.000;1059
100.063;1064
100.125;1054
100.188;1062
100.250;1054
100.313;1054
100.375;1054
100.438;1042
100.500;1044
100.563;1052
100.625;1047
100.688;1047
100.750;1049
100.813;1037
100.875;1047
100.938;1047
101.000;1057
101.063;1047
101.125;1049
101.188;1047
101.250;1042
101.313;1054
101.375;1054
101.438;1047
101.500;1066
101.563;1057
101.625;1074
101.688;1074
101.750;1069
101.813;1054
101.875;1054
101.938;1064
102.000;1069
102.063;1049
102.125;1049
102.188;1052
102.250;1047
102.313;1049
102.375;1049
102.438;1044
102.500;1044
102.563;1047
102.625;1049
102.688;1037
102.750;1037
