Frequency[MHz];Amplitude RX1[mV] at pwm=100
 98.563;1826
 98.625;1501
 98.688;1508
 98.750;1638
 98.813;1726
 98.875;1713
 98.938;1721
 99.000;1669
 99.063;1599
 99.125;1433
 99.188;1367
 99.250;1381
 99.313;1374
 99.375;1384
 99.438;1293
 99.500;1267
 99.563;1230
 99.625;1191
 99.688;1218
 99.750;1264
 99.813;1325
 99.875;1342
 99.938;1323
100.000;1347
100.063;1350
100.125;1362
100.188;1328
100.250;1394
100.313;1357
100.375;1403
100.438;1506
100.500;1762
100.563;1923
100.625;1943
100.688;1948
100.750;1906
100.813;1901
100.875;1804
100.938;1621
101.000;1408
101.063;1342
101.125;1315
101.188;1350
101.250;1367
101.313;1362
101.375;1403
101.438;1469
101.500;1389
101.563;1411
101.625;1357
101.688;1381
101.750;1477
101.813;1347
101.875;1247
101.938;1237
102.000;1245
102.063;1291
102.125;1445
102.188;1547
102.250;1604
102.313;1577
102.375;1645
102.438;1611
102.500;1459
102.563;1230
102.625;1154
102.688;1157
102.750;1259
102.813;1264
102.875;1325
102.938;1433
103.000;1452
103.063;1396
103.125;1337
103.188;1308
103.250;1215
103.313;1198
103.375;1250
103.438;1279
103.500;1225
103.563;1259
103.625;1230
103.688;1196
103.750;1303
103.813;1320
103.875;1452
103.938;1477
104.000;1462
104.063;1499
104.125;1545
104.188;1674
104.250;1699
104.313;1635
104.375;1635
104.438;1491
104.500;1362
104.563;1330
104.625;1232
104.688;1218
104.750;1201
104.813;1193
104.875;1228
104.938;1311
105.000;1374
105.063;1354
105.125;1472
105.188;1713
105.250;1936
105.313;1979
105.375;1977
105.438;1962
105.500;1953
105.563;1862
105.625;1716
105.688;1538
105.750;1704
105.813;1779
105.875;1787
105.938;1733
106.000;1699
106.063;1655
106.125;1557
106.188;1757
106.250;1989
106.313;1997
106.375;2026
106.438;2004
106.500;1992
106.563;1914
106.625;1752
106.688;1455
106.750;1311
106.813;1157
106.875;1196
106.938;1237
107.000;1228
107.063;1223
107.125;1250
107.188;1347
107.250;1640
107.313;1855
107.375;1970
107.438;2009
107.500;1999
107.563;1984
107.625;1950
107.688;1796
107.750;1662
107.813;1435
107.875;1506
107.938;1660
108.000;1743
108.063;1789
108.125;1789
108.188;1748
108.250;1674
108.313;1484
108.375;1362
108.438;1323
108.500;1359
108.563;1330
108.625;1340
108.688;1298
108.750;1279
108.813;1250
108.875;1210
108.938;1135
109.000;1149
109.063;1201
109.125;1193
109.188;1237
109.250;1184
109.313;1208
109.375;1223
109.438;1145
109.500;1235
109.563;1340
109.625;1186
109.688;1435
109.750;1218
109.813;1250
109.875;1298
109.938;1147
110.000;1062
110.063;1071
110.125;1086
110.188;1093
110.250;1081
110.313;1074
110.375;1071
110.438;1093
110.500;1127
110.563;1171
110.625;1193
110.688;1269
110.750;1213
110.813;1191
110.875;1193
110.938;1174
111.000;1191
111.063;1091
111.125;1035
111.188;996
111.250;1052
111.313;1022
111.375;1047
111.438;966
111.500;1003
111.563;1015
111.625;913
111.688;886
111.750;908
111.813;942
111.875;1074
111.938;1074
112.000;1083
112.063;1108
112.125;1047
112.188;939
112.250;886
112.313;876
112.375;869
112.438;854
112.500;861
112.563;866
112.625;864
112.688;864
112.750;859
112.813;864
112.875;976
112.938;1000
113.000;1027
113.063;1071
113.125;1091
113.188;1052
113.250;1015
113.313;891
113.375;874
113.438;871
113.500;878
113.563;895
113.625;886
113.688;893
113.750;895
113.813;878
113.875;849
113.938;839
114.000;844
114.063;842
114.125;842
114.188;837
114.250;844
114.313;852
114.375;830
114.438;834
114.500;837
114.563;839
114.625;837
114.688;832
114.750;825
114.813;817
114.875;830
114.938;825
115.000;815
115.063;834
115.125;825
115.188;820
115.250;815
115.313;834
115.375;832
115.438;832
115.500;825
115.563;815
115.625;817
115.688;820
115.750;820
115.813;817
115.875;817
115.938;830
116.000;820
116.063;820
116.125;825
116.188;817
116.250;817
116.313;825
116.375;817
116.438;817
116.500;822
116.563;825
116.625;817
116.688;820
116.750;822
116.813;815
116.875;817
116.938;825
117.000;817
117.063;825
117.125;834
117.188;820
117.250;817
117.313;834
117.375;822
117.438;822
117.500;827
117.563;820
117.625;825
117.688;832
117.750;827
