Frequency[MHz];Amplitude RX1[mV] at pwm=120
249.500;1542
249.563;1479
249.625;1413
249.688;1396
249.750;1401
249.813;1413
249.875;1455
249.938;1520
250.000;1562
250.063;1569
250.125;1538
250.188;1501
250.250;1567
250.313;1564
250.375;1604
250.438;1552
250.500;1562
250.563;1613
250.625;1623
250.688;1640
250.750;1567
250.813;1535
250.875;1496
250.938;1418
251.000;1403
251.063;1403
251.125;1391
251.188;1401
251.250;1406
251.313;1398
251.375;1403
251.438;1401
251.500;1418
251.563;1416
251.625;1416
251.688;1437
251.750;1513
251.813;1528
251.875;1555
251.938;1508
252.000;1499
252.063;1542
252.125;1550
252.188;1557
252.250;1506
252.313;1484
252.375;1450
252.438;1411
252.500;1406
252.563;1408
252.625;1413
252.688;1401
252.750;1416
252.813;1408
252.875;1406
252.938;1411
253.000;1411
253.063;1391
253.125;1398
253.188;1440
253.250;1452
253.313;1489
253.375;1457
253.438;1479
253.500;1499
253.563;1523
253.625;1489
253.688;1469
253.750;1530
253.813;1557
253.875;1584
253.938;1523
254.000;1499
254.063;1474
254.125;1413
254.188;1413
254.250;1401
254.313;1396
254.375;1391
254.438;1394
254.500;1394
254.563;1401
254.625;1389
254.688;1386
254.750;1396
254.813;1401
254.875;1389
254.938;1389
255.000;1389
255.063;1389
255.125;1447
255.188;1518
255.250;1542
255.313;1518
255.375;1472
255.438;1506
255.500;1511
255.563;1538
255.625;1496
255.688;1462
255.750;1452
255.813;1406
255.875;1386
255.938;1396
256.000;1396
256.063;1396
256.125;1389
256.188;1391
256.250;1398
256.313;1394
256.375;1506
256.438;1520
256.500;1545
256.563;1499
256.625;1467
256.688;1467
256.750;1528
256.813;1545
256.875;1572
256.938;1525
257.000;1501
257.063;1535
257.125;1530
257.188;1538
257.250;1484
257.313;1469
257.375;1450
257.438;1416
257.500;1406
257.563;1394
257.625;1401
257.688;1394
257.750;1401
257.813;1396
257.875;1384
257.938;1386
258.000;1386
258.063;1408
258.125;1394
258.188;1391
258.250;1477
258.313;1506
258.375;1528
258.438;1474
258.500;1467
258.563;1491
258.625;1481
258.688;1491
258.750;1447
258.813;1433
258.875;1408
258.938;1386
259.000;1386
259.063;1391
259.125;1406
259.188;1437
259.250;1437
259.313;1462
259.375;1413
259.438;1435
259.500;1445
259.563;1437
259.625;1435
259.688;1418
259.750;1411
259.813;1391
259.875;1394
259.938;1396
260.000;1403
260.063;1389
260.125;1406
260.188;1408
260.250;1437
260.313;1501
260.375;1560
260.438;1557
260.500;1560
260.563;1555
260.625;1562
260.688;1555
260.750;1528
260.813;1494
260.875;1457
260.938;1440
261.000;1418
261.063;1398
261.125;1396
261.188;1411
261.250;1394
261.313;1398
261.375;1403
261.438;1413
261.500;1477
261.563;1508
261.625;1520
261.688;1545
261.750;1542
261.813;1545
261.875;1516
261.938;1489
262.000;1467
262.063;1464
262.125;1469
262.188;1479
262.250;1491
262.313;1501
262.375;1484
262.438;1469
262.500;1445
262.563;1428
262.625;1411
262.688;1406
262.750;1389
262.813;1403
262.875;1406
262.938;1413
263.000;1401
263.063;1401
263.125;1484
263.188;1489
263.250;1501
263.313;1467
263.375;1442
263.438;1442
263.500;1491
263.563;1518
263.625;1523
263.688;1513
263.750;1496
263.813;1464
263.875;1486
263.938;1503
264.000;1528
264.063;1489
264.125;1459
264.188;1445
264.250;1406
264.313;1391
264.375;1391
264.438;1379
264.500;1384
264.563;1379
264.625;1374
264.688;1389
264.750;1384
264.813;1384
264.875;1389
264.938;1389
265.000;1386
265.063;1391
265.125;1413
265.188;1467
265.250;1464
265.313;1452
265.375;1433
265.438;1442
265.500;1442
265.563;1447
265.625;1428
265.688;1418
265.750;1406
265.813;1391
265.875;1394
265.938;1381
266.000;1391
266.063;1391
266.125;1394
266.188;1386
266.250;1398
266.313;1396
266.375;1398
266.438;1384
266.500;1386
266.563;1416
266.625;1425
266.688;1455
266.750;1467
266.813;1445
266.875;1428
266.938;1467
267.000;1489
267.063;1511
267.125;1477
267.188;1455
267.250;1445
267.313;1411
267.375;1401
267.438;1416
267.500;1447
267.563;1467
267.625;1433
267.688;1423
267.750;1418
267.813;1403
267.875;1403
267.938;1391
268.000;1413
268.063;1491
268.125;1506
268.188;1518
268.250;1474
268.313;1479
268.375;1550
268.438;1572
268.500;1550
268.563;1501
268.625;1481
268.688;1435
268.750;1403
268.813;1394
268.875;1403
268.938;1398
269.000;1396
269.063;1396
269.125;1403
269.188;1396
269.250;1401
269.313;1396
269.375;1396
269.438;1391
269.500;1416
269.563;1535
269.625;1552
269.688;1567
269.750;1511
269.813;1525
269.875;1601
269.938;1635
270.000;1630
270.063;1562
270.125;1530
270.188;1489
270.250;1428
270.313;1408
270.375;1406
270.438;1411
270.500;1411
270.563;1408
270.625;1411
270.688;1391
270.750;1403
270.813;1401
270.875;1406
270.938;1391
271.000;1394
271.063;1401
271.125;1408
271.188;1418
271.250;1416
271.313;1416
271.375;1401
271.438;1401
271.500;1403
271.563;1391
271.625;1386
271.688;1389
271.750;1401
271.813;1384
271.875;1391
271.938;1398
272.000;1433
272.063;1440
272.125;1435
272.188;1423
272.250;1406
272.313;1408
272.375;1386
272.438;1384
272.500;1394
272.563;1394
272.625;1389
272.688;1394
272.750;1386
272.813;1381
272.875;1391
272.938;1381
273.000;1384
273.063;1394
273.125;1386
273.188;1389
273.250;1386
273.313;1384
273.375;1394
273.438;1386
273.500;1394
273.563;1381
273.625;1389
273.688;1386
273.750;1384
273.813;1391
273.875;1379
273.938;1386
274.000;1389
274.063;1386
274.125;1389
274.188;1384
274.250;1398
274.313;1398
274.375;1386
274.438;1386
274.500;1389
274.563;1384
274.625;1381
274.688;1394
274.750;1391
274.813;1396
274.875;1384
274.938;1396
275.000;1401
275.063;1401
275.125;1398
275.188;1391
275.250;1406
275.313;1391
275.375;1403
275.438;1398
275.500;1401
275.563;1401
275.625;1398
275.688;1403
275.750;1398
275.813;1398
275.875;1423
275.938;1435
276.000;1447
276.063;1440
276.125;1428
276.188;1418
276.250;1408
276.313;1406
276.375;1408
276.438;1403
276.500;1398
276.563;1408
276.625;1406
276.688;1406
276.750;1408
276.813;1398
276.875;1406
276.938;1398
277.000;1394
277.063;1394
277.125;1406
277.188;1423
277.250;1457
277.313;1450
277.375;1420
277.438;1411
277.500;1406
277.563;1413
277.625;1413
277.688;1408
277.750;1416
277.813;1416
277.875;1418
277.938;1413
278.000;1411
278.063;1411
278.125;1418
278.188;1411
278.250;1420
278.313;1406
278.375;1406
278.438;1418
278.500;1423
278.563;1423
278.625;1437
278.688;1430
278.750;1440
278.813;1435
278.875;1437
278.938;1437
279.000;1440
279.063;1437
279.125;1435
279.188;1430
279.250;1413
279.313;1413
279.375;1418
279.438;1413
279.500;1416
279.563;1423
279.625;1418
279.688;1420
279.750;1423
279.813;1423
279.875;1430
279.938;1442
280.000;1442
280.063;1437
280.125;1425
280.188;1428
280.250;1425
280.313;1418
280.375;1418
280.438;1411
280.500;1408
280.563;1411
280.625;1406
280.688;1406
280.750;1401
280.813;1408
280.875;1406
280.938;1396
281.000;1411
281.063;1423
281.125;1403
281.188;1416
281.250;1401
281.313;1406
281.375;1411
281.438;1411
281.500;1418
281.563;1406
281.625;1408
281.688;1425
281.750;1430
281.813;1430
281.875;1428
281.938;1430
282.000;1437
282.063;1445
282.125;1452
282.188;1455
282.250;1457
282.313;1447
282.375;1457
282.438;1455
282.500;1447
282.563;1452
282.625;1447
282.688;1435
282.750;1430
282.813;1435
282.875;1420
282.938;1418
283.000;1403
283.063;1411
283.125;1401
283.188;1401
283.250;1406
283.313;1418
283.375;1423
283.438;1425
283.500;1430
283.563;1416
283.625;1423
283.688;1413
283.750;1413
283.813;1401
283.875;1411
283.938;1403
284.000;1408
284.063;1408
284.125;1408
284.188;1403
284.250;1408
284.313;1418
284.375;1418
284.438;1413
284.500;1416
284.563;1418
284.625;1416
284.688;1413
284.750;1411
284.813;1420
284.875;1416
284.938;1420
285.000;1408
285.063;1420
285.125;1413
285.188;1430
285.250;1440
285.313;1435
285.375;1425
285.438;1428
285.500;1425
285.563;1416
285.625;1430
285.688;1435
285.750;1442
285.813;1428
285.875;1433
285.938;1428
286.000;1423
286.063;1430
286.125;1423
286.188;1435
286.250;1411
286.313;1416
286.375;1423
286.438;1403
286.500;1406
286.563;1401
286.625;1418
286.688;1411
286.750;1430
286.813;1416
286.875;1416
286.938;1435
287.000;1423
287.063;1428
287.125;1430
287.188;1437
287.250;1423
287.313;1423
287.375;1425
287.438;1430
287.500;1425
287.563;1420
287.625;1428
287.688;1430
287.750;1425
287.813;1435
287.875;1433
287.938;1464
288.000;1489
288.063;1467
288.125;1459
288.188;1462
288.250;1445
288.313;1445
288.375;1445
288.438;1428
288.500;1423
288.563;1428
288.625;1425
288.688;1435
288.750;1433
288.813;1428
288.875;1435
288.938;1437
289.000;1447
289.063;1474
289.125;1464
289.188;1450
289.250;1469
289.313;1494
289.375;1501
289.438;1523
289.500;1499
289.563;1489
289.625;1486
289.688;1474
289.750;1462
289.813;1469
289.875;1467
289.938;1477
290.000;1477
290.063;1486
290.125;1489
290.188;1496
290.250;1506
290.313;1501
290.375;1494
290.438;1491
290.500;1477
290.563;1469
290.625;1469
290.688;1464
290.750;1455
290.813;1467
290.875;1464
290.938;1452
291.000;1462
291.063;1459
291.125;1455
291.188;1481
291.250;1477
291.313;1486
291.375;1469
291.438;1489
291.500;1459
291.563;1469
291.625;1464
291.688;1464
291.750;1452
291.813;1447
291.875;1452
291.938;1457
292.000;1447
292.063;1452
292.125;1452
292.188;1445
292.250;1442
292.313;1447
292.375;1474
292.438;1486
292.500;1503
292.563;1486
292.625;1477
292.688;1479
292.750;1474
292.813;1469
292.875;1472
292.938;1459
293.000;1455
293.063;1464
293.125;1459
293.188;1457
293.250;1452
293.313;1462
293.375;1459
293.438;1484
293.500;1484
293.563;1481
293.625;1486
293.688;1484
293.750;1494
293.813;1489
293.875;1467
293.938;1459
294.000;1462
294.063;1450
294.125;1457
294.188;1455
294.250;1452
294.313;1455
294.375;1459
294.438;1450
294.500;1457
294.563;1479
294.625;1496
294.688;1499
294.750;1508
294.813;1472
294.875;1462
294.938;1442
295.000;1430
295.063;1423
295.125;1418
295.188;1435
295.250;1423
295.313;1435
295.375;1430
295.438;1413
295.500;1420
295.563;1420
295.625;1425
295.688;1425
295.750;1437
295.813;1428
295.875;1423
295.938;1425
296.000;1428
296.063;1423
296.125;1411
296.188;1418
296.250;1411
296.313;1423
296.375;1423
296.438;1413
296.500;1420
296.563;1455
296.625;1462
296.688;1479
296.750;1491
296.813;1479
296.875;1491
296.938;1533
297.000;1550
297.063;1525
297.125;1489
297.188;1481
297.250;1447
297.313;1428
297.375;1423
297.438;1423
297.500;1433
297.563;1430
297.625;1413
297.688;1425
297.750;1430
297.813;1457
297.875;1450
297.938;1489
298.000;1477
298.063;1481
298.125;1486
298.188;1442
298.250;1430
298.313;1418
298.375;1418
298.438;1425
298.500;1423
298.563;1423
298.625;1423
298.688;1425
298.750;1411
298.813;1479
298.875;1481
298.938;1459
299.000;1496
299.063;1442
299.125;1420
299.188;1435
299.250;1413
299.313;1416
299.375;1413
299.438;1403
299.500;1406
299.563;1408
299.625;1420
299.688;1418
299.750;1408
299.813;1418
299.875;1450
299.938;1484
300.000;1518
300.063;1530
300.125;1486
300.188;1477
300.250;1450
300.313;1425
300.375;1423
300.438;1411
300.500;1398
300.563;1425
300.625;1416
300.688;1430
300.750;1430
300.813;1433
300.875;1413
300.938;1428
301.000;1442
301.063;1433
301.125;1472
301.188;1474
301.250;1489
301.313;1469
301.375;1462
301.438;1447
301.500;1433
301.563;1420
301.625;1413
301.688;1411
301.750;1416
301.813;1411
301.875;1418
301.938;1420
302.000;1416
302.063;1416
302.125;1442
302.188;1481
302.250;1472
302.313;1538
302.375;1496
302.438;1459
302.500;1423
302.563;1437
302.625;1413
302.688;1403
302.750;1406
302.813;1403
302.875;1406
302.938;1411
303.000;1418
303.063;1408
303.125;1401
303.188;1403
303.250;1411
303.313;1398
303.375;1406
303.438;1403
303.500;1411
303.563;1403
303.625;1403
303.688;1401
303.750;1408
303.813;1401
303.875;1411
303.938;1416
304.000;1435
304.063;1428
304.125;1440
304.188;1425
304.250;1420
304.313;1418
304.375;1428
304.438;1418
304.500;1433
304.563;1425
304.625;1416
304.688;1411
304.750;1396
304.813;1401
304.875;1401
304.938;1411
305.000;1403
305.063;1408
305.125;1398
305.188;1403
305.250;1401
305.313;1401
305.375;1401
305.438;1413
305.500;1406
305.563;1416
305.625;1423
305.688;1433
305.750;1423
305.813;1428
305.875;1413
305.938;1398
306.000;1394
306.063;1413
306.125;1459
306.188;1467
306.250;1464
306.313;1440
306.375;1435
306.438;1437
306.500;1440
306.563;1428
306.625;1433
306.688;1411
306.750;1418
306.813;1401
306.875;1411
306.938;1401
307.000;1401
307.063;1403
307.125;1406
307.188;1433
307.250;1433
307.313;1425
307.375;1420
307.438;1416
307.500;1413
307.563;1416
307.625;1416
307.688;1416
307.750;1411
307.813;1413
307.875;1418
307.938;1416
308.000;1413
308.063;1413
308.125;1416
308.188;1428
308.250;1420
308.313;1425
308.375;1440
308.438;1418
308.500;1435
308.563;1428
308.625;1430
308.688;1425
308.750;1418
308.813;1423
308.875;1418
308.938;1416
309.000;1411
309.063;1416
309.125;1418
309.188;1416
309.250;1418
309.313;1420
309.375;1420
309.438;1428
309.500;1428
309.563;1433
309.625;1420
309.688;1423
309.750;1433
309.813;1433
309.875;1440
309.938;1428
310.000;1440
310.063;1423
310.125;1440
310.188;1420
310.250;1418
310.313;1423
310.375;1423
310.438;1420
310.500;1423
310.563;1420
310.625;1433
310.688;1418
310.750;1425
310.813;1423
310.875;1418
310.938;1418
311.000;1416
311.063;1425
311.125;1423
311.188;1420
311.250;1425
311.313;1420
311.375;1420
311.438;1413
311.500;1420
311.563;1428
311.625;1420
311.688;1428
311.750;1433
311.813;1428
311.875;1428
311.938;1425
312.000;1437
312.063;1433
312.125;1423
312.188;1420
312.250;1408
312.313;1416
312.375;1408
312.438;1401
312.500;1403
312.563;1396
312.625;1403
312.688;1411
312.750;1413
312.813;1416
312.875;1413
312.938;1411
313.000;1398
313.063;1408
313.125;1403
313.188;1398
313.250;1403
313.313;1406
313.375;1408
313.438;1408
313.500;1406
313.563;1406
313.625;1403
313.688;1406
313.750;1406
313.813;1403
313.875;1403
313.938;1401
314.000;1406
314.063;1406
314.125;1408
314.188;1403
314.250;1396
314.313;1396
314.375;1401
314.438;1406
314.500;1403
314.563;1406
314.625;1406
314.688;1401
314.750;1408
314.813;1403
314.875;1406
314.938;1406
315.000;1403
315.063;1406
315.125;1401
315.188;1398
315.250;1389
315.313;1391
315.375;1396
315.438;1396
315.500;1398
315.563;1389
315.625;1401
315.688;1396
315.750;1403
315.813;1391
315.875;1408
315.938;1403
316.000;1398
316.063;1389
316.125;1396
316.188;1398
316.250;1396
316.313;1406
316.375;1389
316.438;1389
316.500;1394
316.563;1391
316.625;1394
316.688;1391
316.750;1394
316.813;1391
316.875;1396
316.938;1391
317.000;1396
317.063;1396
317.125;1398
317.188;1401
317.250;1394
317.313;1401
317.375;1396
317.438;1403
317.500;1398
317.563;1403
317.625;1394
317.688;1403
317.750;1401
317.813;1403
317.875;1396
317.938;1401
318.000;1394
318.063;1398
318.125;1401
318.188;1394
318.250;1394
318.313;1396
318.375;1396
318.438;1398
318.500;1389
318.563;1391
318.625;1401
318.688;1416
318.750;1403
318.813;1398
318.875;1391
318.938;1394
319.000;1396
319.063;1394
319.125;1396
319.188;1408
319.250;1406
319.313;1406
319.375;1413
319.438;1408
319.500;1406
319.563;1398
319.625;1394
319.688;1391
319.750;1398
319.813;1401
319.875;1396
319.938;1408
320.000;1403
320.063;1416
320.125;1401
320.188;1394
320.250;1396
320.313;1384
320.375;1398
320.438;1386
320.500;1394
320.563;1391
320.625;1389
320.688;1386
320.750;1386
320.813;1391
320.875;1396
320.938;1384
321.000;1394
321.063;1389
321.125;1389
321.188;1389
321.250;1389
321.313;1386
321.375;1386
321.438;1384
321.500;1384
321.563;1394
321.625;1376
321.688;1384
321.750;1381
321.813;1379
321.875;1389
321.938;1379
322.000;1386
322.063;1394
322.125;1391
322.188;1394
322.250;1398
322.313;1386
322.375;1394
322.438;1391
322.500;1391
322.563;1391
322.625;1396
322.688;1394
322.750;1401
322.813;1401
322.875;1391
322.938;1394
323.000;1396
323.063;1386
323.125;1396
323.188;1401
323.250;1406
323.313;1406
323.375;1396
323.438;1406
323.500;1401
323.563;1398
323.625;1381
323.688;1391
323.750;1406
323.813;1428
323.875;1630
323.938;1696
324.000;1733
324.063;1677
324.125;1623
324.188;1606
324.250;1496
324.313;1430
324.375;1416
324.438;1413
324.500;1411
324.563;1437
324.625;1455
324.688;1442
324.750;1403
324.813;1408
324.875;1401
324.938;1398
325.000;1418
325.063;1396
325.125;1401
325.188;1406
325.250;1406
325.313;1403
325.375;1398
325.438;1396
325.500;1396
325.563;1391
325.625;1396
325.688;1398
325.750;1394
325.813;1406
325.875;1408
325.938;1413
326.000;1406
326.063;1413
326.125;1416
326.188;1420
326.250;1428
326.313;1425
326.375;1425
326.438;1425
326.500;1425
326.563;1418
326.625;1425
326.688;1411
326.750;1408
326.813;1401
326.875;1396
326.938;1396
327.000;1391
327.063;1403
327.125;1408
327.188;1408
327.250;1411
327.313;1403
327.375;1411
327.438;1420
327.500;1406
327.563;1406
327.625;1406
327.688;1408
327.750;1398
327.813;1396
327.875;1406
327.938;1403
328.000;1403
328.063;1396
328.125;1406
328.188;1403
328.250;1394
328.313;1394
328.375;1406
328.438;1398
328.500;1389
328.563;1406
328.625;1394
328.688;1403
328.750;1401
328.813;1401
328.875;1413
328.938;1398
329.000;1403
329.063;1418
329.125;1416
329.188;1420
329.250;1411
329.313;1413
329.375;1420
329.438;1420
329.500;1413
329.563;1406
329.625;1413
329.688;1408
329.750;1411
329.813;1411
329.875;1413
329.938;1420
330.000;1408
330.063;1423
330.125;1406
330.188;1411
330.250;1411
330.313;1408
330.375;1416
330.438;1396
330.500;1418
330.563;1411
330.625;1403
330.688;1408
330.750;1406
330.813;1398
330.875;1398
330.938;1406
331.000;1418
331.063;1406
331.125;1411
331.188;1416
331.250;1413
331.313;1418
331.375;1413
331.438;1416
331.500;1413
331.563;1416
331.625;1418
331.688;1437
331.750;1442
331.813;1447
331.875;1442
331.938;1437
332.000;1442
332.063;1437
332.125;1440
332.188;1450
332.250;1445
332.313;1435
332.375;1440
332.438;1428
332.500;1435
332.563;1440
332.625;1445
332.688;1437
332.750;1437
332.813;1433
332.875;1437
332.938;1433
333.000;1433
333.063;1433
333.125;1430
333.188;1477
333.250;1618
333.313;1640
333.375;1635
333.438;1572
333.500;1557
333.563;1499
333.625;1440
333.688;1452
333.750;1525
333.813;1547
333.875;1467
333.938;1491
334.000;1486
334.063;1474
334.125;1477
334.188;1474
334.250;1479
334.313;1496
334.375;1499
334.438;1516
334.500;1511
334.563;1520
334.625;1535
334.688;1533
334.750;1547
334.813;1538
334.875;1540
334.938;1562
335.000;1560
335.063;1547
335.125;1562
335.188;1567
335.250;1591
335.313;1582
335.375;1577
335.438;1569
335.500;1569
335.563;1579
335.625;1577
335.688;1567
335.750;1572
335.813;1574
335.875;1564
335.938;1562
336.000;1555
336.063;1567
336.125;1562
336.188;1547
336.250;1550
336.313;1533
336.375;1547
336.438;1538
336.500;1545
336.563;1535
336.625;1542
336.688;1540
336.750;1525
336.813;1533
336.875;1525
336.938;1518
337.000;1530
337.063;1520
337.125;1516
337.188;1520
337.250;1518
337.313;1516
337.375;1511
337.438;1506
337.500;1486
337.563;1496
337.625;1486
337.688;1469
337.750;1469
337.813;1472
337.875;1477
337.938;1477
338.000;1462
338.063;1457
338.125;1459
338.188;1452
338.250;1440
338.313;1442
338.375;1440
338.438;1437
338.500;1425
338.563;1433
338.625;1430
338.688;1435
338.750;1418
338.813;1420
338.875;1418
338.938;1418
339.000;1418
339.063;1418
339.125;1418
339.188;1430
339.250;1428
339.313;1430
339.375;1430
339.438;1437
339.500;1445
339.563;1440
339.625;1455
339.688;1455
339.750;1455
339.813;1459
339.875;1462
339.938;1467
340.000;1469
340.063;1467
340.125;1491
340.188;1472
340.250;1484
340.313;1477
340.375;1484
340.438;1486
340.500;1484
340.563;1489
340.625;1491
340.688;1494
340.750;1496
340.813;1486
340.875;1491
340.938;1499
341.000;1499
341.063;1501
341.125;1489
341.188;1491
341.250;1491
341.313;1484
341.375;1486
341.438;1477
341.500;1484
341.563;1479
341.625;1474
341.688;1484
341.750;1464
341.813;1481
341.875;1464
341.938;1467
342.000;1464
342.063;1459
342.125;1447
342.188;1445
342.250;1440
342.313;1428
342.375;1433
342.438;1430
342.500;1418
342.563;1418
342.625;1413
342.688;1403
342.750;1394
342.813;1408
342.875;1401
342.938;1403
343.000;1391
343.063;1394
343.125;1396
343.188;1403
343.250;1391
343.313;1396
343.375;1396
343.438;1391
343.500;1398
343.563;1394
343.625;1398
343.688;1394
343.750;1401
343.813;1398
343.875;1381
343.938;1396
344.000;1401
344.063;1396
344.125;1396
344.188;1401
344.250;1403
344.313;1394
344.375;1394
344.438;1396
344.500;1389
344.563;1391
344.625;1386
344.688;1396
344.750;1391
344.813;1384
344.875;1381
344.938;1384
345.000;1391
345.063;1389
345.125;1398
345.188;1394
345.250;1401
345.313;1394
345.375;1379
345.438;1381
345.500;1386
345.563;1389
345.625;1386
345.688;1389
345.750;1379
345.813;1384
345.875;1386
345.938;1384
346.000;1389
346.063;1394
346.125;1379
346.188;1379
346.250;1381
346.313;1396
346.375;1391
346.438;1381
346.500;1391
346.563;1391
346.625;1396
346.688;1384
346.750;1398
346.813;1389
346.875;1386
346.938;1391
347.000;1384
347.063;1398
347.125;1406
347.188;1384
347.250;1389
347.313;1391
347.375;1403
347.438;1396
347.500;1394
347.563;1394
347.625;1389
347.688;1394
347.750;1391
347.813;1408
347.875;1398
347.938;1398
348.000;1396
348.063;1408
348.125;1398
348.188;1389
348.250;1391
348.313;1406
348.375;1401
348.438;1391
348.500;1401
348.563;1401
348.625;1398
348.688;1403
348.750;1398
348.813;1401
348.875;1406
348.938;1386
349.000;1396
349.063;1396
349.125;1401
349.188;1413
349.250;1396
349.313;1398
349.375;1401
349.438;1403
349.500;1394
349.563;1401
349.625;1406
349.688;1398
349.750;1401
349.813;1394
349.875;1411
349.938;1413
350.000;1420
350.063;1420
350.125;1398
350.188;1401
350.250;1408
350.313;1398
350.375;1398
350.438;1396
350.500;1401
350.563;1391
350.625;1403
350.688;1391
350.750;1398
350.813;1394
350.875;1403
350.938;1408
351.000;1401
351.063;1408
351.125;1398
351.188;1401
351.250;1394
351.313;1391
351.375;1401
351.438;1396
351.500;1406
351.563;1386
351.625;1394
351.688;1391
351.750;1391
351.813;1396
351.875;1396
351.938;1391
352.000;1398
352.063;1389
352.125;1381
352.188;1394
352.250;1398
352.313;1389
352.375;1389
352.438;1381
352.500;1381
352.563;1391
352.625;1394
352.688;1391
352.750;1386
352.813;1384
352.875;1394
352.938;1384
353.000;1386
353.063;1381
353.125;1398
353.188;1389
353.250;1391
353.313;1389
353.375;1389
353.438;1391
353.500;1391
353.563;1384
353.625;1386
353.688;1391
353.750;1386
353.813;1394
353.875;1384
353.938;1391
354.000;1403
354.063;1394
354.125;1391
354.188;1396
354.250;1396
354.313;1389
354.375;1408
354.438;1401
354.500;1396
354.563;1406
354.625;1403
354.688;1406
354.750;1406
354.813;1406
354.875;1406
354.938;1401
355.000;1411
355.063;1401
355.125;1403
355.188;1403
355.250;1401
355.313;1398
355.375;1408
355.438;1394
355.500;1401
355.563;1408
355.625;1440
355.688;1442
355.750;1433
355.813;1430
355.875;1435
355.938;1420
356.000;1408
356.063;1411
356.125;1398
356.188;1411
356.250;1406
356.313;1406
356.375;1403
356.438;1413
356.500;1418
356.563;1406
356.625;1416
356.688;1408
356.750;1416
356.813;1408
356.875;1413
356.938;1411
357.000;1413
357.063;1408
357.125;1418
357.188;1416
357.250;1416
357.313;1423
357.375;1416
357.438;1420
357.500;1416
357.563;1423
357.625;1416
357.688;1420
357.750;1430
357.813;1423
357.875;1423
357.938;1428
358.000;1437
358.063;1442
358.125;1447
358.188;1442
358.250;1450
358.313;1440
358.375;1445
358.438;1450
358.500;1450
358.563;1452
358.625;1457
358.688;1462
358.750;1472
358.813;1477
358.875;1467
358.938;1469
359.000;1474
359.063;1472
359.125;1474
359.188;1477
359.250;1477
359.313;1479
359.375;1503
359.438;1491
359.500;1491
359.563;1503
359.625;1486
359.688;1489
359.750;1484
359.813;1491
359.875;1484
359.938;1501
360.000;1523
360.063;1506
360.125;1506
360.188;1499
360.250;1506
360.313;1496
360.375;1499
360.438;1496
360.500;1501
360.563;1496
360.625;1501
360.688;1503
360.750;1506
360.813;1518
360.875;1513
360.938;1508
361.000;1501
361.063;1506
361.125;1501
361.188;1496
361.250;1496
361.313;1494
361.375;1494
361.438;1494
361.500;1503
361.563;1496
361.625;1496
361.688;1499
361.750;1489
361.813;1484
361.875;1479
361.938;1474
362.000;1481
362.063;1479
362.125;1486
362.188;1477
362.250;1496
362.313;1484
362.375;1472
362.438;1479
362.500;1474
362.563;1450
362.625;1442
362.688;1459
362.750;1455
362.813;1442
362.875;1457
362.938;1479
363.000;1467
363.063;1462
363.125;1445
363.188;1435
363.250;1430
363.313;1413
363.375;1408
363.438;1413
363.500;1420
363.563;1413
363.625;1406
363.688;1406
363.750;1398
363.813;1416
363.875;1401
363.938;1401
364.000;1408
364.063;1408
364.125;1413
364.188;1408
364.250;1408
364.313;1418
364.375;1418
364.438;1418
364.500;1416
364.563;1423
364.625;1411
364.688;1408
364.750;1413
364.813;1406
364.875;1408
364.938;1413
365.000;1406
365.063;1411
365.125;1413
365.188;1416
365.250;1411
365.313;1401
365.375;1406
365.438;1411
365.500;1403
365.563;1428
365.625;1433
365.688;1425
365.750;1428
365.813;1423
365.875;1428
365.938;1418
366.000;1403
366.063;1420
366.125;1420
366.188;1418
366.250;1423
366.313;1420
366.375;1418
366.438;1408
366.500;1413
366.563;1408
366.625;1430
366.688;1428
366.750;1420
366.813;1411
366.875;1418
366.938;1413
367.000;1413
367.063;1418
367.125;1423
367.188;1423
367.250;1423
367.313;1406
367.375;1425
367.438;1406
367.500;1418
367.563;1413
367.625;1416
367.688;1408
367.750;1411
367.813;1418
367.875;1428
367.938;1420
368.000;1411
368.063;1425
368.125;1406
368.188;1411
368.250;1403
368.313;1411
368.375;1401
368.438;1406
368.500;1406
368.563;1398
368.625;1408
368.688;1408
368.750;1406
368.813;1406
368.875;1403
368.938;1413
369.000;1413
369.063;1413
369.125;1413
369.188;1401
369.250;1413
369.313;1403
369.375;1394
369.438;1401
369.500;1401
369.563;1396
369.625;1396
369.688;1396
369.750;1386
369.813;1398
369.875;1394
369.938;1396
370.000;1391
370.063;1386
370.125;1394
370.188;1386
370.250;1394
370.313;1406
370.375;1408
370.438;1413
370.500;1425
370.563;1455
370.625;1467
370.688;1467
370.750;1477
370.813;1477
370.875;1489
370.938;1489
371.000;1484
371.063;1489
371.125;1489
371.188;1491
371.250;1481
371.313;1486
371.375;1494
371.438;1489
371.500;1486
371.563;1494
371.625;1494
371.688;1494
371.750;1489
371.813;1489
371.875;1503
371.938;1511
372.000;1513
372.063;1508
372.125;1499
372.188;1499
372.250;1489
372.313;1491
372.375;1501
372.438;1501
372.500;1486
372.563;1481
372.625;1486
372.688;1479
372.750;1479
372.813;1491
372.875;1489
372.938;1486
373.000;1481
373.063;1494
373.125;1491
373.188;1511
373.250;1516
373.313;1513
373.375;1508
373.438;1503
373.500;1494
373.563;1506
373.625;1501
373.688;1503
373.750;1494
373.813;1501
373.875;1496
373.938;1499
374.000;1499
374.063;1501
374.125;1508
374.188;1484
