Frequency[MHz];Amplitude RX1[mV] at pwm=60
249.375;1455
249.438;1455
249.500;1440
249.563;1445
249.625;1445
249.688;1447
249.750;1452
249.813;1511
249.875;1523
249.938;1530
250.000;1530
250.063;1511
250.125;1491
250.188;1472
250.250;1459
250.313;1430
250.375;1452
250.438;1403
250.500;1408
250.563;1401
250.625;1411
250.688;1440
250.750;1425
250.813;1423
250.875;1428
250.938;1416
251.000;1398
251.063;1398
251.125;1367
251.188;1376
251.250;1391
251.313;1416
251.375;1403
251.438;1389
251.500;1389
251.563;1376
251.625;1394
251.688;1369
251.750;1391
251.813;1403
251.875;1420
251.938;1428
252.000;1428
252.063;1435
252.125;1413
252.188;1423
252.250;1396
252.313;1401
252.375;1381
252.438;1386
252.500;1374
252.563;1359
252.625;1354
252.688;1333
252.750;1337
252.813;1330
252.875;1315
252.938;1320
253.000;1315
253.063;1337
253.125;1313
253.188;1325
253.250;1323
253.313;1330
253.375;1333
253.438;1350
253.500;1362
253.563;1398
253.625;1416
253.688;1435
253.750;1423
253.813;1420
253.875;1406
253.938;1389
254.000;1401
254.063;1403
254.125;1408
254.188;1425
254.250;1386
254.313;1423
254.375;1445
254.438;1484
254.500;1437
254.563;1428
254.625;1413
254.688;1462
254.750;1481
254.813;1499
254.875;1481
254.938;1477
255.000;1401
255.063;1345
255.125;1325
255.188;1350
255.250;1372
255.313;1372
255.375;1398
255.438;1398
255.500;1420
255.563;1440
255.625;1428
255.688;1423
255.750;1381
255.813;1367
255.875;1333
255.938;1342
256.000;1330
256.063;1335
256.125;1328
256.188;1325
256.250;1325
256.313;1323
256.375;1337
256.438;1328
256.500;1340
256.563;1359
256.625;1372
256.688;1352
256.750;1357
256.813;1354
256.875;1394
256.938;1406
257.000;1413
257.063;1411
257.125;1423
257.188;1406
257.250;1381
257.313;1374
257.375;1337
257.438;1337
257.500;1374
257.563;1418
257.625;1445
257.688;1450
257.750;1433
257.813;1445
257.875;1430
257.938;1435
258.000;1396
258.063;1386
258.125;1350
258.188;1352
258.250;1354
258.313;1367
258.375;1379
258.438;1413
258.500;1401
258.563;1413
258.625;1435
258.688;1428
258.750;1398
258.813;1386
258.875;1364
258.938;1337
259.000;1337
259.063;1369
259.125;1401
259.188;1420
259.250;1503
259.313;1477
259.375;1499
259.438;1494
259.500;1481
259.563;1398
259.625;1342
259.688;1325
259.750;1313
259.813;1325
259.875;1357
259.938;1420
260.000;1450
260.063;1450
260.125;1442
260.188;1425
260.250;1396
260.313;1398
260.375;1396
260.438;1420
260.500;1423
260.563;1442
260.625;1437
260.688;1435
260.750;1398
260.813;1374
260.875;1345
260.938;1318
261.000;1308
261.063;1345
261.125;1379
261.188;1396
261.250;1391
261.313;1389
261.375;1391
261.438;1384
261.500;1359
261.563;1398
261.625;1420
261.688;1447
261.750;1433
261.813;1418
261.875;1394
261.938;1403
262.000;1416
262.063;1423
262.125;1413
262.188;1440
262.250;1450
262.313;1452
262.375;1455
262.438;1423
262.500;1386
262.563;1359
262.625;1325
262.688;1320
262.750;1335
262.813;1350
262.875;1354
262.938;1389
263.000;1386
263.063;1345
263.125;1347
263.188;1335
263.250;1362
263.313;1396
263.375;1364
263.438;1372
263.500;1376
263.563;1401
263.625;1396
263.688;1408
263.750;1403
263.813;1379
263.875;1362
263.938;1367
264.000;1384
264.063;1374
264.125;1335
264.188;1328
264.250;1308
264.313;1320
264.375;1330
264.438;1345
264.500;1318
264.563;1313
264.625;1289
264.688;1296
264.750;1308
264.813;1337
264.875;1357
264.938;1335
265.000;1350
265.063;1337
265.125;1350
265.188;1374
265.250;1335
265.313;1354
265.375;1318
265.438;1335
265.500;1320
265.563;1333
265.625;1325
265.688;1340
265.750;1333
265.813;1352
265.875;1350
265.938;1347
266.000;1364
266.063;1374
266.125;1362
266.188;1347
266.250;1357
266.313;1323
266.375;1333
266.438;1315
266.500;1298
266.563;1311
266.625;1311
266.688;1347
266.750;1367
266.813;1384
266.875;1381
266.938;1372
267.000;1374
267.063;1398
267.125;1391
267.188;1394
267.250;1396
267.313;1357
267.375;1335
267.438;1303
267.500;1281
267.563;1296
267.625;1311
267.688;1340
267.750;1381
267.813;1430
267.875;1416
267.938;1386
268.000;1386
268.063;1372
268.125;1381
268.188;1394
268.250;1391
268.313;1398
268.375;1384
268.438;1374
268.500;1347
268.563;1318
268.625;1320
268.688;1396
268.750;1452
268.813;1474
268.875;1416
268.938;1408
269.000;1333
269.063;1289
269.125;1286
269.188;1276
269.250;1279
269.313;1276
269.375;1284
269.438;1264
269.500;1276
269.563;1303
269.625;1320
269.688;1352
269.750;1325
269.813;1337
269.875;1345
269.938;1347
270.000;1350
270.063;1323
270.125;1311
270.188;1291
270.250;1298
270.313;1291
270.375;1293
270.438;1303
270.500;1284
270.563;1279
270.625;1279
270.688;1281
270.750;1279
270.813;1264
270.875;1279
270.938;1289
271.000;1291
271.063;1284
271.125;1286
271.188;1276
271.250;1279
271.313;1289
271.375;1281
271.438;1296
271.500;1291
271.563;1308
271.625;1281
271.688;1293
271.750;1276
271.813;1286
271.875;1296
271.938;1308
272.000;1298
272.063;1298
272.125;1298
272.188;1289
272.250;1286
272.313;1281
272.375;1274
272.438;1271
272.500;1276
272.563;1284
272.625;1271
272.688;1279
272.750;1271
272.813;1269
272.875;1274
272.938;1284
273.000;1291
273.063;1291
273.125;1284
273.188;1303
273.250;1437
273.313;1501
273.375;1540
273.438;1501
273.500;1481
273.563;1420
273.625;1318
273.688;1284
273.750;1281
273.813;1271
273.875;1274
273.938;1267
274.000;1271
274.063;1276
274.125;1276
274.188;1315
274.250;1330
274.313;1330
274.375;1323
274.438;1325
274.500;1325
274.563;1318
274.625;1323
274.688;1323
274.750;1320
274.813;1306
274.875;1296
274.938;1284
275.000;1293
275.063;1284
275.125;1286
275.188;1276
275.250;1274
275.313;1281
275.375;1276
275.438;1296
275.500;1284
275.563;1289
275.625;1303
275.688;1301
275.750;1293
275.813;1293
275.875;1298
275.938;1298
276.000;1291
276.063;1303
276.125;1323
276.188;1308
276.250;1315
276.313;1306
276.375;1301
276.438;1296
276.500;1293
276.563;1281
276.625;1289
276.688;1279
276.750;1259
276.813;1274
276.875;1284
276.938;1279
277.000;1284
277.063;1303
277.125;1303
277.188;1298
277.250;1284
277.313;1284
277.375;1291
277.438;1301
277.500;1267
277.563;1281
277.625;1286
277.688;1276
277.750;1279
277.813;1284
277.875;1281
277.938;1291
278.000;1284
278.063;1276
278.125;1281
278.188;1276
278.250;1271
278.313;1271
278.375;1276
278.438;1274
278.500;1274
278.563;1293
278.625;1286
278.688;1289
278.750;1306
278.813;1330
278.875;1357
278.938;1367
279.000;1347
279.063;1337
279.125;1420
279.188;1381
279.250;1418
279.313;1442
279.375;1374
279.438;1367
279.500;1325
279.563;1301
279.625;1306
279.688;1298
279.750;1311
279.813;1313
279.875;1306
279.938;1318
280.000;1313
280.063;1311
280.125;1313
280.188;1308
280.250;1311
280.313;1315
280.375;1311
280.438;1298
280.500;1301
280.563;1289
280.625;1279
280.688;1267
280.750;1279
280.813;1291
280.875;1279
280.938;1276
281.000;1284
281.063;1279
281.125;1279
281.188;1293
281.250;1274
281.313;1281
281.375;1284
281.438;1298
281.500;1289
281.563;1306
281.625;1293
281.688;1291
281.750;1281
281.813;1293
281.875;1291
281.938;1296
282.000;1286
282.063;1281
282.125;1284
282.188;1274
282.250;1279
282.313;1279
282.375;1279
282.438;1276
282.500;1291
282.563;1291
282.625;1296
282.688;1323
282.750;1308
282.813;1308
282.875;1303
282.938;1298
283.000;1306
283.063;1284
283.125;1281
283.188;1286
283.250;1276
283.313;1293
283.375;1284
283.438;1286
283.500;1291
283.563;1298
283.625;1306
283.688;1296
283.750;1293
283.813;1303
283.875;1301
283.938;1323
284.000;1335
284.063;1323
284.125;1328
284.188;1325
284.250;1337
284.313;1323
284.375;1306
284.438;1298
284.500;1286
284.563;1281
284.625;1291
284.688;1320
284.750;1320
284.813;1311
284.875;1313
284.938;1306
285.000;1303
285.063;1279
285.125;1286
285.188;1296
285.250;1284
285.313;1286
285.375;1284
285.438;1269
285.500;1269
285.563;1262
285.625;1259
285.688;1264
285.750;1262
285.813;1269
285.875;1284
285.938;1289
286.000;1289
286.063;1279
286.125;1279
286.188;1271
286.250;1267
286.313;1250
286.375;1257
286.438;1257
286.500;1252
286.563;1259
286.625;1254
286.688;1267
286.750;1264
286.813;1274
286.875;1262
286.938;1262
287.000;1267
287.063;1284
287.125;1276
287.188;1271
287.250;1281
287.313;1276
287.375;1274
287.438;1264
287.500;1293
287.563;1293
287.625;1281
287.688;1281
287.750;1281
287.813;1286
287.875;1313
287.938;1372
288.000;1398
288.063;1369
288.125;1352
288.188;1337
288.250;1296
288.313;1279
288.375;1286
288.438;1284
288.500;1284
288.563;1308
288.625;1318
288.688;1315
288.750;1298
288.813;1303
288.875;1274
288.938;1264
289.000;1267
289.063;1264
289.125;1264
289.188;1264
289.250;1286
289.313;1269
289.375;1279
289.438;1303
289.500;1330
289.563;1301
289.625;1281
289.688;1289
289.750;1289
289.813;1286
289.875;1293
289.938;1269
290.000;1262
290.063;1269
290.125;1281
290.188;1293
290.250;1271
290.313;1264
290.375;1269
290.438;1259
290.500;1250
290.563;1257
290.625;1257
290.688;1264
290.750;1267
290.813;1264
290.875;1259
290.938;1257
291.000;1257
291.063;1267
291.125;1296
291.188;1325
291.250;1306
291.313;1291
291.375;1289
291.438;1259
291.500;1250
291.563;1252
291.625;1254
291.688;1269
291.750;1289
291.813;1289
291.875;1281
291.938;1276
292.000;1276
292.063;1259
292.125;1257
292.188;1264
292.250;1264
292.313;1254
292.375;1257
292.438;1252
292.500;1252
292.563;1262
292.625;1252
292.688;1250
292.750;1269
292.813;1262
292.875;1264
292.938;1259
293.000;1262
293.063;1274
293.125;1296
293.188;1362
293.250;1406
293.313;1394
293.375;1369
293.438;1367
293.500;1328
293.563;1345
293.625;1311
293.688;1301
293.750;1269
293.813;1254
293.875;1252
293.938;1267
294.000;1257
294.063;1264
294.125;1262
294.188;1257
294.250;1264
294.313;1264
294.375;1267
294.438;1264
294.500;1293
294.563;1296
294.625;1279
294.688;1279
294.750;1279
294.813;1269
294.875;1269
294.938;1267
295.000;1271
295.063;1279
295.125;1269
295.188;1286
295.250;1281
295.313;1308
295.375;1311
295.438;1298
295.500;1303
295.563;1315
295.625;1330
295.688;1306
295.750;1281
295.813;1284
295.875;1284
295.938;1286
296.000;1269
296.063;1269
296.125;1281
296.188;1271
296.250;1281
296.313;1274
296.375;1286
296.438;1279
296.500;1279
296.563;1279
296.625;1279
296.688;1286
296.750;1286
296.813;1289
296.875;1315
296.938;1328
297.000;1345
297.063;1340
297.125;1313
297.188;1320
297.250;1301
297.313;1298
297.375;1296
297.438;1284
297.500;1276
297.563;1274
297.625;1276
297.688;1279
297.750;1284
297.813;1289
297.875;1291
297.938;1306
298.000;1298
298.063;1291
298.125;1296
298.188;1303
298.250;1296
298.313;1286
298.375;1296
298.438;1301
298.500;1291
298.563;1298
298.625;1308
298.688;1323
298.750;1330
298.813;1328
298.875;1323
298.938;1308
299.000;1333
299.063;1354
299.125;1386
299.188;1386
299.250;1357
299.313;1320
299.375;1289
299.438;1291
299.500;1284
299.563;1279
299.625;1286
299.688;1293
299.750;1274
299.813;1289
299.875;1281
299.938;1308
300.000;1345
300.063;1337
300.125;1328
300.188;1315
300.250;1306
300.313;1289
300.375;1296
300.438;1296
300.500;1281
300.563;1281
300.625;1281
300.688;1281
300.750;1286
300.813;1284
300.875;1296
300.938;1289
301.000;1289
301.063;1303
301.125;1293
301.188;1286
301.250;1276
301.313;1269
301.375;1286
301.438;1267
301.500;1274
301.563;1264
301.625;1264
301.688;1264
301.750;1259
301.813;1254
301.875;1257
301.938;1252
302.000;1247
302.063;1264
302.125;1262
302.188;1259
302.250;1269
302.313;1279
302.375;1284
302.438;1267
302.500;1279
302.563;1286
302.625;1286
302.688;1276
302.750;1276
302.813;1289
302.875;1293
302.938;1318
303.000;1308
303.063;1308
303.125;1303
303.188;1296
303.250;1279
303.313;1264
303.375;1271
303.438;1289
303.500;1276
303.563;1276
303.625;1279
303.688;1274
303.750;1276
303.813;1276
303.875;1271
303.938;1269
304.000;1279
304.063;1276
304.125;1286
304.188;1284
304.250;1284
304.313;1267
304.375;1267
304.438;1254
304.500;1276
304.563;1296
304.625;1301
304.688;1303
304.750;1291
304.813;1281
304.875;1279
304.938;1274
305.000;1279
305.063;1262
305.125;1245
305.188;1259
305.250;1252
305.313;1257
305.375;1254
305.438;1267
305.500;1267
305.563;1274
305.625;1279
305.688;1281
305.750;1293
305.813;1311
305.875;1301
305.938;1301
306.000;1298
306.063;1306
306.125;1298
306.188;1296
306.250;1303
306.313;1301
306.375;1279
306.438;1269
306.500;1276
306.563;1279
306.625;1274
306.688;1264
306.750;1254
306.813;1264
306.875;1271
306.938;1269
307.000;1269
307.063;1271
307.125;1271
307.188;1262
307.250;1279
307.313;1264
307.375;1279
307.438;1269
307.500;1264
307.563;1271
307.625;1262
307.688;1254
307.750;1259
307.813;1269
307.875;1267
307.938;1267
308.000;1274
308.063;1279
308.125;1281
308.188;1274
308.250;1262
308.313;1274
308.375;1264
308.438;1284
308.500;1289
308.563;1286
308.625;1271
308.688;1269
308.750;1267
308.813;1267
308.875;1262
308.938;1271
309.000;1264
309.063;1269
309.125;1267
309.188;1259
309.250;1269
309.313;1276
309.375;1276
309.438;1252
309.500;1262
309.563;1250
309.625;1250
309.688;1262
309.750;1237
309.813;1252
309.875;1267
309.938;1252
310.000;1267
310.063;1281
310.125;1259
310.188;1245
310.250;1250
310.313;1262
310.375;1250
310.438;1257
310.500;1247
310.563;1250
310.625;1269
310.688;1257
310.750;1257
310.813;1259
310.875;1257
310.938;1264
311.000;1252
311.063;1254
311.125;1254
311.188;1252
311.250;1257
311.313;1254
311.375;1279
311.438;1271
311.500;1274
311.563;1281
311.625;1276
311.688;1279
311.750;1281
311.813;1274
311.875;1271
311.938;1281
312.000;1308
312.063;1303
312.125;1281
312.188;1284
312.250;1259
312.313;1257
312.375;1269
312.438;1276
312.500;1264
312.563;1279
312.625;1276
312.688;1267
312.750;1259
312.813;1252
312.875;1252
312.938;1252
313.000;1289
313.063;1340
313.125;1372
313.188;1369
313.250;1342
313.313;1315
313.375;1281
313.438;1269
313.500;1262
313.563;1281
313.625;1291
313.688;1276
313.750;1267
313.813;1264
313.875;1269
313.938;1267
314.000;1276
314.063;1271
314.125;1267
314.188;1259
314.250;1264
314.313;1269
314.375;1267
314.438;1267
314.500;1281
314.563;1264
314.625;1271
314.688;1276
314.750;1271
314.813;1289
314.875;1267
314.938;1279
315.000;1267
315.063;1250
315.125;1264
315.188;1264
315.250;1259
315.313;1259
315.375;1267
315.438;1267
315.500;1262
315.563;1267
315.625;1279
315.688;1271
315.750;1269
315.813;1267
315.875;1254
315.938;1257
316.000;1252
316.063;1250
316.125;1259
316.188;1269
316.250;1267
316.313;1276
316.375;1274
316.438;1284
316.500;1271
316.563;1289
316.625;1281
316.688;1267
316.750;1267
316.813;1259
316.875;1252
316.938;1252
317.000;1252
317.063;1250
317.125;1264
317.188;1257
317.250;1257
317.313;1250
317.375;1254
317.438;1250
317.500;1250
317.563;1257
317.625;1245
317.688;1252
317.750;1245
317.813;1247
317.875;1240
317.938;1250
318.000;1240
318.063;1245
318.125;1257
318.188;1242
318.250;1250
318.313;1252
318.375;1245
318.438;1245
318.500;1259
318.563;1267
318.625;1279
318.688;1267
318.750;1264
318.813;1264
318.875;1315
318.938;1328
319.000;1362
319.063;1379
319.125;1352
319.188;1335
319.250;1293
319.313;1264
319.375;1281
319.438;1276
319.500;1279
319.563;1274
319.625;1269
319.688;1271
319.750;1250
319.813;1257
319.875;1264
319.938;1257
320.000;1276
320.063;1279
320.125;1289
320.188;1281
320.250;1269
320.313;1271
320.375;1257
320.438;1267
320.500;1259
320.563;1271
320.625;1269
320.688;1284
320.750;1296
320.813;1281
320.875;1279
320.938;1281
321.000;1267
321.063;1279
321.125;1269
321.188;1264
321.250;1267
321.313;1262
321.375;1257
321.438;1257
321.500;1252
321.563;1264
321.625;1247
321.688;1250
321.750;1262
321.813;1250
321.875;1264
321.938;1281
322.000;1286
322.063;1262
322.125;1259
322.188;1269
322.250;1269
322.313;1267
322.375;1267
322.438;1274
322.500;1289
322.563;1281
322.625;1271
322.688;1269
322.750;1276
322.813;1264
322.875;1257
322.938;1259
323.000;1267
323.063;1254
323.125;1250
323.188;1271
323.250;1264
323.313;1262
323.375;1281
323.438;1264
323.500;1262
323.563;1276
323.625;1247
323.688;1250
323.750;1247
323.813;1250
323.875;1271
323.938;1289
324.000;1318
324.063;1308
324.125;1303
324.188;1279
324.250;1274
324.313;1271
324.375;1269
324.438;1279
324.500;1276
324.563;1298
324.625;1271
324.688;1291
324.750;1279
324.813;1293
324.875;1274
324.938;1276
325.000;1267
325.063;1254
325.125;1262
325.188;1259
325.250;1259
325.313;1254
325.375;1252
325.438;1250
325.500;1252
325.563;1250
325.625;1267
325.688;1271
325.750;1271
325.813;1262
325.875;1262
325.938;1247
326.000;1247
326.063;1240
326.125;1240
326.188;1247
326.250;1245
326.313;1235
326.375;1240
326.438;1237
326.500;1254
326.563;1250
326.625;1250
326.688;1257
326.750;1242
326.813;1257
326.875;1245
326.938;1264
327.000;1245
327.063;1250
327.125;1259
327.188;1259
327.250;1264
327.313;1279
327.375;1274
327.438;1262
327.500;1259
327.563;1269
327.625;1264
327.688;1276
327.750;1276
327.813;1274
327.875;1284
327.938;1284
328.000;1289
328.063;1296
328.125;1284
328.188;1279
328.250;1296
328.313;1279
328.375;1284
328.438;1274
328.500;1267
328.563;1264
328.625;1269
328.688;1250
328.750;1257
328.813;1252
328.875;1254
328.938;1252
329.000;1252
329.063;1257
329.125;1250
329.188;1259
329.250;1269
329.313;1267
329.375;1274
329.438;1279
329.500;1276
329.563;1286
329.625;1291
329.688;1279
329.750;1289
329.813;1276
329.875;1269
329.938;1279
330.000;1274
330.063;1250
330.125;1267
330.188;1271
330.250;1259
330.313;1262
330.375;1259
330.438;1257
330.500;1257
330.563;1267
330.625;1267
330.688;1267
330.750;1289
330.813;1264
330.875;1262
330.938;1264
331.000;1259
331.063;1262
331.125;1279
331.188;1269
331.250;1276
331.313;1289
331.375;1286
331.438;1289
331.500;1298
331.563;1286
331.625;1289
331.688;1296
331.750;1303
331.813;1291
331.875;1284
331.938;1281
332.000;1279
332.063;1262
332.125;1269
332.188;1267
332.250;1247
332.313;1245
332.375;1252
332.438;1264
332.500;1245
332.563;1250
332.625;1254
332.688;1250
332.750;1257
332.813;1262
332.875;1286
332.938;1352
333.000;1394
333.063;1396
333.125;1350
333.188;1354
333.250;1296
333.313;1264
333.375;1262
333.438;1250
333.500;1257
333.563;1257
333.625;1245
333.688;1245
333.750;1232
333.813;1252
333.875;1242
333.938;1237
334.000;1228
334.063;1247
334.125;1242
334.188;1235
334.250;1230
334.313;1247
334.375;1250
334.438;1247
334.500;1235
334.563;1245
334.625;1245
334.688;1240
334.750;1252
334.813;1267
334.875;1259
334.938;1259
335.000;1269
335.063;1267
335.125;1274
335.188;1274
335.250;1291
335.313;1284
335.375;1298
335.438;1293
335.500;1296
335.563;1286
335.625;1267
335.688;1271
335.750;1284
335.813;1284
335.875;1357
335.938;1413
336.000;1462
336.063;1408
336.125;1386
336.188;1340
336.250;1274
336.313;1257
336.375;1247
336.438;1262
336.500;1264
336.563;1269
336.625;1276
336.688;1286
336.750;1279
336.813;1271
336.875;1276
336.938;1291
337.000;1286
337.063;1279
337.125;1284
337.188;1279
337.250;1274
337.313;1279
337.375;1267
337.438;1262
337.500;1262
337.563;1262
337.625;1250
337.688;1259
337.750;1259
337.813;1271
337.875;1250
337.938;1237
338.000;1252
338.063;1252
338.125;1247
338.188;1252
338.250;1247
338.313;1252
338.375;1247
338.438;1269
338.500;1293
338.563;1286
338.625;1279
338.688;1286
338.750;1259
338.813;1252
338.875;1264
338.938;1257
339.000;1257
339.063;1259
339.125;1252
339.188;1247
339.250;1247
339.313;1250
339.375;1257
339.438;1247
339.500;1247
339.563;1242
339.625;1240
339.688;1250
339.750;1252
339.813;1259
339.875;1254
339.938;1274
340.000;1267
340.063;1264
340.125;1257
340.188;1269
340.250;1250
340.313;1262
340.375;1252
340.438;1250
340.500;1254
340.563;1264
340.625;1264
340.688;1262
340.750;1264
340.813;1264
340.875;1269
340.938;1259
341.000;1262
341.063;1259
341.125;1254
341.188;1247
341.250;1250
341.313;1245
341.375;1245
341.438;1242
341.500;1242
341.563;1228
341.625;1242
341.688;1235
341.750;1247
341.813;1252
341.875;1264
341.938;1257
342.000;1257
342.063;1250
342.125;1235
342.188;1240
342.250;1245
342.313;1254
342.375;1242
342.438;1252
342.500;1242
342.563;1252
342.625;1259
342.688;1250
342.750;1252
342.813;1250
342.875;1257
342.938;1257
343.000;1267
343.063;1271
343.125;1245
343.188;1257
343.250;1250
343.313;1264
343.375;1250
343.438;1254
343.500;1259
343.563;1257
343.625;1252
343.688;1252
343.750;1250
343.813;1252
343.875;1259
343.938;1247
344.000;1264
344.063;1250
344.125;1247
344.188;1257
344.250;1257
344.313;1242
344.375;1257
344.438;1250
344.500;1271
344.563;1298
344.625;1320
344.688;1296
344.750;1276
344.813;1257
344.875;1250
344.938;1237
345.000;1247
345.063;1237
345.125;1250
345.188;1257
345.250;1267
345.313;1254
345.375;1262
345.438;1264
345.500;1257
345.563;1247
345.625;1254
345.688;1242
345.750;1247
345.813;1247
345.875;1242
345.938;1247
346.000;1250
346.063;1254
346.125;1247
346.188;1252
346.250;1250
346.313;1245
346.375;1245
346.438;1252
346.500;1250
346.563;1254
346.625;1257
346.688;1254
346.750;1250
346.813;1250
346.875;1257
346.938;1254
347.000;1250
347.063;1254
347.125;1259
347.188;1276
347.250;1271
347.313;1254
347.375;1264
347.438;1264
347.500;1262
347.563;1271
347.625;1252
347.688;1259
347.750;1245
347.813;1254
347.875;1250
347.938;1247
348.000;1247
348.063;1259
348.125;1254
348.188;1247
348.250;1245
348.313;1257
348.375;1264
348.438;1262
348.500;1259
348.563;1262
348.625;1257
348.688;1264
348.750;1286
348.813;1269
348.875;1267
348.938;1250
349.000;1259
349.063;1250
349.125;1254
349.188;1254
349.250;1257
349.313;1242
349.375;1240
349.438;1237
349.500;1232
349.563;1237
349.625;1237
349.688;1245
349.750;1250
349.813;1237
349.875;1240
349.938;1271
350.000;1306
350.063;1284
350.125;1286
350.188;1286
350.250;1250
350.313;1264
350.375;1267
350.438;1259
350.500;1271
350.563;1254
350.625;1259
350.688;1250
350.750;1237
350.813;1250
350.875;1252
350.938;1254
351.000;1250
351.063;1267
351.125;1252
351.188;1267
351.250;1264
351.313;1254
351.375;1262
351.438;1262
351.500;1264
351.563;1333
351.625;1262
351.688;1267
351.750;1259
351.813;1252
351.875;1259
351.938;1267
352.000;1262
352.063;1264
352.125;1247
352.188;1250
352.250;1252
352.313;1242
352.375;1242
352.438;1247
352.500;1247
352.563;1252
352.625;1242
352.688;1250
352.750;1237
352.813;1240
352.875;1254
352.938;1252
353.000;1252
353.063;1254
353.125;1242
353.188;1235
353.250;1237
353.313;1232
353.375;1245
353.438;1237
353.500;1232
353.563;1237
353.625;1242
353.688;1247
353.750;1235
353.813;1245
353.875;1240
353.938;1245
354.000;1245
354.063;1240
354.125;1242
354.188;1240
354.250;1252
354.313;1252
354.375;1252
354.438;1240
354.500;1245
354.563;1252
354.625;1250
354.688;1271
354.750;1257
354.813;1250
354.875;1247
354.938;1250
355.000;1250
355.063;1259
355.125;1247
355.188;1252
355.250;1252
355.313;1245
355.375;1240
355.438;1240
355.500;1247
355.563;1254
355.625;1242
355.688;1232
355.750;1228
355.813;1242
355.875;1245
355.938;1237
356.000;1250
356.063;1254
356.125;1252
356.188;1250
356.250;1252
356.313;1252
356.375;1250
356.438;1257
356.500;1250
356.563;1250
356.625;1269
356.688;1259
356.750;1259
356.813;1257
356.875;1247
356.938;1250
357.000;1242
357.063;1247
357.125;1254
357.188;1267
357.250;1284
357.313;1296
357.375;1281
357.438;1271
357.500;1254
357.563;1257
357.625;1254
357.688;1235
357.750;1235
357.813;1235
357.875;1240
357.938;1245
358.000;1245
358.063;1242
358.125;1235
358.188;1242
358.250;1232
358.313;1235
358.375;1252
358.438;1245
358.500;1250
358.563;1264
358.625;1262
358.688;1264
358.750;1271
358.813;1252
358.875;1252
358.938;1245
359.000;1247
359.063;1245
359.125;1254
359.188;1250
359.250;1254
359.313;1257
359.375;1259
359.438;1257
359.500;1259
359.563;1250
359.625;1242
359.688;1247
359.750;1257
359.813;1252
359.875;1257
359.938;1271
360.000;1276
360.063;1281
360.125;1271
360.188;1264
360.250;1276
360.313;1257
360.375;1259
360.438;1259
360.500;1250
360.563;1262
360.625;1264
360.688;1264
360.750;1259
360.813;1264
360.875;1264
360.938;1267
361.000;1257
361.063;1254
361.125;1254
361.188;1247
361.250;1247
361.313;1250
361.375;1252
361.438;1250
361.500;1250
361.563;1252
361.625;1252
361.688;1259
361.750;1262
361.813;1257
361.875;1267
361.938;1257
362.000;1257
362.063;1267
362.125;1254
362.188;1247
362.250;1250
362.313;1257
362.375;1252
362.438;1250
362.500;1240
362.563;1250
362.625;1245
362.688;1257
362.750;1245
362.813;1240
362.875;1245
362.938;1254
363.000;1242
363.063;1252
363.125;1262
363.188;1257
363.250;1257
363.313;1264
363.375;1245
363.438;1252
363.500;1252
363.563;1254
363.625;1250
363.688;1252
363.750;1252
363.813;1245
363.875;1250
363.938;1247
364.000;1245
364.063;1262
364.125;1262
364.188;1264
364.250;1257
364.313;1267
364.375;1267
364.438;1269
364.500;1293
364.563;1286
364.625;1271
364.688;1257
364.750;1247
364.813;1247
364.875;1252
364.938;1252
365.000;1257
365.063;1259
365.125;1257
365.188;1257
365.250;1242
365.313;1250
365.375;1245
365.438;1257
365.500;1257
365.563;1237
365.625;1242
365.688;1242
365.750;1242
365.813;1242
365.875;1247
365.938;1237
366.000;1247
366.063;1240
366.125;1230
366.188;1240
366.250;1232
366.313;1240
366.375;1237
366.438;1235
366.500;1247
366.563;1237
366.625;1269
366.688;1269
366.750;1257
366.813;1252
366.875;1254
366.938;1267
367.000;1267
367.063;1267
367.125;1257
367.188;1259
367.250;1267
367.313;1262
367.375;1257
367.438;1254
367.500;1242
367.563;1247
367.625;1245
367.688;1240
367.750;1237
367.813;1267
367.875;1230
367.938;1232
368.000;1247
368.063;1237
368.125;1245
368.188;1250
368.250;1242
368.313;1242
368.375;1237
368.438;1237
368.500;1245
368.563;1242
368.625;1242
368.688;1245
368.750;1252
368.813;1301
368.875;1250
368.938;1240
369.000;1245
369.063;1232
369.125;1245
369.188;1235
369.250;1237
369.313;1235
369.375;1230
369.438;1240
369.500;1242
369.563;1230
369.625;1237
369.688;1237
369.750;1242
369.813;1232
369.875;1232
369.938;1237
370.000;1250
370.063;1257
370.125;1257
370.188;1259
370.250;1240
370.313;1259
370.375;1247
370.438;1252
370.500;1254
370.563;1247
370.625;1245
370.688;1247
370.750;1250
370.813;1245
370.875;1252
370.938;1252
371.000;1245
371.063;1252
371.125;1245
371.188;1259
371.250;1237
371.313;1247
371.375;1242
371.438;1250
371.500;1240
371.563;1245
371.625;1242
371.688;1232
371.750;1242
371.813;1240
371.875;1240
371.938;1247
372.000;1235
372.063;1247
372.125;1250
372.188;1242
372.250;1252
372.313;1250
372.375;1245
372.438;1247
372.500;1240
372.563;1245
372.625;1254
372.688;1250
372.750;1250
372.813;1262
372.875;1262
372.938;1267
373.000;1254
373.063;1259
373.125;1262
373.188;1259
373.250;1247
373.313;1254
373.375;1242
373.438;1232
373.500;1235
373.563;1232
373.625;1232
373.688;1240
373.750;1232
373.813;1245
373.875;1232
373.938;1228
374.000;1237
374.063;1225
