Frequency[MHz];Amplitude RX1[mV] at pwm=120
246.188;1250
246.250;1237
246.313;1247
246.375;1259
246.438;1245
246.500;1245
246.563;1240
246.625;1245
246.688;1245
246.750;1245
246.813;1245
246.875;1237
246.938;1252
247.000;1240
247.063;1250
247.125;1247
247.188;1252
247.250;1242
247.313;1250
247.375;1242
247.438;1250
247.500;1245
247.563;1252
247.625;1254
247.688;1242
247.750;1242
247.813;1235
247.875;1237
247.938;1252
248.000;1245
248.063;1252
248.125;1235
248.188;1240
248.250;1250
248.313;1245
248.375;1250
248.438;1252
248.500;1242
248.563;1237
248.625;1247
248.688;1245
248.750;1250
248.813;1247
248.875;1247
248.938;1228
249.000;1237
249.063;1252
249.125;1257
249.188;1252
249.250;1242
249.313;1250
249.375;1242
249.438;1254
249.500;1252
249.563;1257
249.625;1259
249.688;1247
249.750;1245
249.813;1250
249.875;1271
249.938;1340
250.000;1398
250.063;1452
250.125;1420
250.188;1379
250.250;1323
250.313;1267
250.375;1254
250.438;1245
250.500;1254
250.563;1235
250.625;1250
250.688;1242
250.750;1247
250.813;1254
250.875;1240
250.938;1247
251.000;1250
251.063;1252
251.125;1250
251.188;1254
251.250;1242
251.313;1242
251.375;1237
251.438;1252
251.500;1240
251.563;1252
251.625;1240
251.688;1245
251.750;1237
251.813;1264
251.875;1264
251.938;1259
252.000;1259
252.063;1269
252.125;1264
252.188;1259
252.250;1271
252.313;1250
252.375;1250
252.438;1228
252.500;1230
252.563;1237
252.625;1245
252.688;1240
252.750;1242
252.813;1237
252.875;1252
252.938;1245
253.000;1252
253.063;1245
253.125;1240
253.188;1228
253.250;1237
253.313;1250
253.375;1230
253.438;1237
253.500;1237
253.563;1230
253.625;1252
253.688;1242
253.750;1245
253.813;1237
253.875;1237
253.938;1240
254.000;1257
254.063;1237
254.125;1230
254.188;1245
254.250;1276
254.313;1323
254.375;1374
254.438;1359
254.500;1328
254.563;1286
254.625;1245
254.688;1264
254.750;1247
254.813;1247
254.875;1250
254.938;1237
255.000;1250
255.063;1252
255.125;1245
255.188;1245
255.250;1245
255.313;1247
255.375;1271
255.438;1259
255.500;1257
255.563;1247
255.625;1250
255.688;1271
255.750;1286
255.813;1328
255.875;1511
255.938;1745
256.000;1835
256.063;1928
256.125;1857
256.188;1826
256.250;1740
256.313;1464
256.375;1335
256.438;1289
256.500;1257
256.563;1257
256.625;1254
256.688;1240
256.750;1262
256.813;1259
256.875;1240
256.938;1250
257.000;1237
257.063;1252
257.125;1269
257.188;1245
257.250;1235
257.313;1252
257.375;1245
257.438;1257
257.500;1257
257.563;1250
257.625;1252
257.688;1247
257.750;1262
257.813;1286
257.875;1264
257.938;1264
258.000;1259
258.063;1252
258.125;1259
258.188;1276
258.250;1254
258.313;1247
258.375;1254
258.438;1254
258.500;1257
258.563;1247
258.625;1247
258.688;1254
258.750;1259
258.813;1245
258.875;1264
258.938;1250
259.000;1245
259.063;1254
259.125;1245
259.188;1262
259.250;1264
259.313;1257
259.375;1264
259.438;1276
259.500;1259
259.563;1269
259.625;1250
259.688;1252
259.750;1257
259.813;1267
259.875;1267
259.938;1267
260.000;1254
260.063;1267
260.125;1252
260.188;1252
260.250;1271
260.313;1264
260.375;1264
260.438;1259
260.500;1259
260.563;1259
260.625;1279
260.688;1267
260.750;1267
260.813;1269
260.875;1254
260.938;1276
261.000;1262
261.063;1254
261.125;1252
261.188;1259
261.250;1264
261.313;1274
261.375;1274
261.438;1269
261.500;1262
261.563;1250
261.625;1279
261.688;1264
261.750;1259
261.813;1264
261.875;1269
261.938;1259
262.000;1269
262.063;1257
262.125;1250
262.188;1250
262.250;1247
262.313;1257
262.375;1252
262.438;1237
262.500;1235
262.563;1237
262.625;1232
262.688;1232
262.750;1223
262.813;1228
262.875;1230
262.938;1225
263.000;1220
263.063;1215
263.125;1210
263.188;1213
263.250;1206
263.313;1196
263.375;1215
263.438;1201
263.500;1206
263.563;1198
263.625;1188
263.688;1198
263.750;1196
263.813;1179
263.875;1176
263.938;1176
264.000;1208
264.063;1230
264.125;1242
264.188;1210
264.250;1208
264.313;1181
264.375;1174
264.438;1171
264.500;1166
264.563;1154
264.625;1162
264.688;1152
264.750;1164
264.813;1159
264.875;1154
264.938;1159
265.000;1149
265.063;1145
265.125;1149
265.188;1147
265.250;1157
265.313;1147
265.375;1169
265.438;1196
265.500;1191
265.563;1169
265.625;1159
265.688;1147
265.750;1149
265.813;1140
265.875;1137
265.938;1145
266.000;1137
266.063;1147
266.125;1132
266.188;1145
266.250;1140
266.313;1142
266.375;1142
266.438;1147
266.500;1145
266.563;1135
266.625;1140
266.688;1140
266.750;1135
266.813;1140
266.875;1147
266.938;1140
267.000;1135
267.063;1159
267.125;1135
267.188;1132
267.250;1149
267.313;1137
267.375;1137
267.438;1147
267.500;1135
267.563;1147
267.625;1130
267.688;1142
267.750;1145
267.813;1147
267.875;1137
267.938;1149
268.000;1147
268.063;1142
268.125;1149
268.188;1152
268.250;1164
268.313;1166
268.375;1164
268.438;1166
268.500;1157
268.563;1149
268.625;1152
268.688;1157
268.750;1147
268.813;1152
268.875;1127
268.938;1149
269.000;1152
269.063;1140
269.125;1147
269.188;1147
269.250;1157
269.313;1154
269.375;1154
269.438;1147
269.500;1145
269.563;1147
269.625;1154
269.688;1154
269.750;1162
269.813;1159
269.875;1157
269.938;1145
270.000;1157
270.063;1154
270.125;1162
270.188;1159
270.250;1157
270.313;1171
270.375;1169
270.438;1171
270.500;1157
270.563;1164
270.625;1171
270.688;1162
270.750;1162
270.813;1169
270.875;1162
270.938;1164
271.000;1174
271.063;1162
271.125;1171
271.188;1179
271.250;1181
271.313;1171
271.375;1174
271.438;1164
271.500;1169
271.563;1166
271.625;1171
271.688;1179
271.750;1176
271.813;1176
271.875;1171
271.938;1181
272.000;1186
272.063;1176
272.125;1169
272.188;1188
272.250;1186
272.313;1179
272.375;1186
272.438;1193
272.500;1193
272.563;1198
272.625;1191
272.688;1210
272.750;1201
272.813;1206
272.875;1206
272.938;1218
273.000;1232
273.063;1242
273.125;1247
273.188;1247
273.250;1240
273.313;1230
273.375;1232
273.438;1240
273.500;1245
273.563;1250
273.625;1232
273.688;1232
273.750;1252
273.813;1247
273.875;1254
273.938;1262
274.000;1257
274.063;1257
274.125;1264
274.188;1257
274.250;1274
274.313;1271
274.375;1286
274.438;1274
274.500;1274
274.563;1274
274.625;1289
274.688;1279
274.750;1281
274.813;1286
274.875;1289
274.938;1306
275.000;1323
275.063;1345
275.125;1364
275.188;1416
275.250;1403
275.313;1423
275.375;1447
275.438;1425
275.500;1477
275.563;1508
275.625;1542
275.688;1508
275.750;1494
275.813;1474
275.875;1450
275.938;1416
276.000;1386
276.063;1333
276.125;1340
276.188;1342
276.250;1335
276.313;1362
276.375;1401
276.438;1464
276.500;1535
276.563;1486
276.625;1459
276.688;1416
276.750;1347
276.813;1350
276.875;1352
276.938;1350
277.000;1340
277.063;1362
277.125;1347
277.188;1364
277.250;1367
277.313;1406
277.375;1447
277.438;1464
277.500;1452
277.563;1457
277.625;1447
277.688;1455
277.750;1445
277.813;1389
277.875;1389
277.938;1394
278.000;1389
278.063;1384
278.125;1372
278.188;1376
278.250;1369
278.313;1359
278.375;1374
278.438;1374
278.500;1364
278.563;1379
278.625;1408
278.688;1374
278.750;1381
278.813;1401
278.875;1423
278.938;1445
279.000;1433
279.063;1418
279.125;1425
279.188;1403
279.250;1406
279.313;1396
279.375;1379
279.438;1381
279.500;1381
279.563;1374
279.625;1374
279.688;1367
279.750;1354
279.813;1364
279.875;1359
279.938;1352
280.000;1357
280.063;1342
280.125;1342
280.188;1367
280.250;1354
280.313;1347
280.375;1364
280.438;1352
280.500;1374
280.563;1376
280.625;1379
280.688;1420
280.750;1445
280.813;1435
280.875;1459
280.938;1452
281.000;1464
281.063;1457
281.125;1462
281.188;1459
281.250;1459
281.313;1447
281.375;1445
281.438;1450
281.500;1418
281.563;1416
281.625;1408
281.688;1384
281.750;1386
281.813;1386
281.875;1376
281.938;1364
282.000;1372
282.063;1369
282.125;1372
282.188;1362
282.250;1369
282.313;1369
282.375;1362
282.438;1367
282.500;1376
282.563;1347
282.625;1376
282.688;1364
282.750;1369
282.813;1374
282.875;1369
282.938;1369
283.000;1364
283.063;1357
283.125;1364
283.188;1369
283.250;1369
283.313;1376
283.375;1364
283.438;1357
283.500;1362
283.563;1357
283.625;1352
283.688;1350
283.750;1335
283.813;1337
283.875;1347
283.938;1333
284.000;1350
284.063;1335
284.125;1335
284.188;1337
284.250;1340
284.313;1337
284.375;1333
284.438;1323
284.500;1330
284.563;1323
284.625;1330
284.688;1342
284.750;1330
284.813;1320
284.875;1330
284.938;1333
285.000;1306
285.063;1323
285.125;1311
285.188;1315
285.250;1320
285.313;1323
285.375;1320
285.438;1325
285.500;1308
285.563;1318
285.625;1308
285.688;1303
285.750;1315
285.813;1306
285.875;1306
285.938;1303
286.000;1306
286.063;1311
286.125;1311
286.188;1298
286.250;1318
286.313;1308
286.375;1311
286.438;1308
286.500;1308
286.563;1301
286.625;1301
286.688;1303
286.750;1306
286.813;1318
286.875;1303
286.938;1308
287.000;1306
287.063;1313
287.125;1315
287.188;1308
287.250;1306
287.313;1323
287.375;1325
287.438;1398
287.500;1462
287.563;1513
287.625;1472
287.688;1445
287.750;1372
287.813;1335
287.875;1323
287.938;1369
288.000;1428
288.063;1469
288.125;1452
288.188;1418
288.250;1379
288.313;1335
288.375;1328
288.438;1347
288.500;1372
288.563;1406
288.625;1389
288.688;1372
288.750;1347
288.813;1335
288.875;1333
288.938;1330
289.000;1335
289.063;1342
289.125;1337
289.188;1354
289.250;1340
289.313;1345
289.375;1340
289.438;1335
289.500;1345
289.563;1352
289.625;1345
289.688;1350
289.750;1367
289.813;1359
289.875;1354
289.938;1354
290.000;1352
290.063;1362
290.125;1350
290.188;1357
290.250;1359
290.313;1364
290.375;1359
290.438;1359
290.500;1357
290.563;1376
290.625;1357
290.688;1362
290.750;1362
290.813;1359
290.875;1372
290.938;1364
291.000;1357
291.063;1362
291.125;1354
291.188;1367
291.250;1359
291.313;1374
291.375;1369
291.438;1357
291.500;1372
291.563;1376
291.625;1367
291.688;1362
291.750;1369
291.813;1359
291.875;1362
291.938;1374
292.000;1367
292.063;1352
292.125;1364
292.188;1362
292.250;1369
292.313;1376
292.375;1372
292.438;1374
292.500;1369
292.563;1374
292.625;1381
292.688;1386
292.750;1394
292.813;1386
292.875;1386
292.938;1376
293.000;1384
293.063;1379
293.125;1379
293.188;1381
293.250;1376
293.313;1379
293.375;1372
293.438;1369
293.500;1369
293.563;1372
293.625;1372
293.688;1364
293.750;1359
293.813;1359
293.875;1354
293.938;1352
294.000;1342
294.063;1342
294.125;1333
294.188;1342
294.250;1335
294.313;1330
294.375;1337
294.438;1342
294.500;1345
294.563;1345
294.625;1354
294.688;1376
294.750;1376
294.813;1386
294.875;1381
294.938;1379
295.000;1376
295.063;1391
295.125;1369
295.188;1372
295.250;1369
295.313;1354
295.375;1354
295.438;1342
295.500;1325
295.563;1306
295.625;1303
295.688;1301
295.750;1298
295.813;1296
295.875;1311
295.938;1301
296.000;1298
296.063;1303
296.125;1311
296.188;1296
296.250;1318
296.313;1301
296.375;1313
296.438;1323
296.500;1313
296.563;1328
296.625;1318
296.688;1330
296.750;1342
296.813;1345
296.875;1347
296.938;1367
297.000;1364
297.063;1369
297.125;1396
297.188;1396
297.250;1376
297.313;1367
297.375;1354
297.438;1357
297.500;1337
297.563;1345
297.625;1345
297.688;1337
297.750;1342
297.813;1345
297.875;1350
297.938;1357
298.000;1359
298.063;1362
298.125;1374
298.188;1369
298.250;1372
298.313;1379
298.375;1391
298.438;1406
298.500;1430
298.563;1430
298.625;1433
298.688;1435
298.750;1440
298.813;1408
298.875;1389
298.938;1362
299.000;1354
299.063;1352
299.125;1357
299.188;1357
299.250;1354
299.313;1357
299.375;1357
299.438;1352
299.500;1359
299.563;1369
299.625;1359
299.688;1376
299.750;1396
299.813;1374
299.875;1379
299.938;1403
300.000;1403
300.063;1413
300.125;1420
300.188;1442
300.250;1445
300.313;1469
300.375;1489
300.438;1520
300.500;1545
300.563;1547
300.625;1506
300.688;1486
300.750;1477
300.813;1484
300.875;1462
300.938;1477
301.000;1447
301.063;1428
301.125;1394
301.188;1376
301.250;1372
301.313;1372
301.375;1367
301.438;1367
301.500;1367
301.563;1354
301.625;1359
301.688;1359
301.750;1381
301.813;1374
301.875;1376
301.938;1364
302.000;1374
302.063;1357
302.125;1374
302.188;1364
302.250;1379
302.313;1359
302.375;1372
302.438;1376
302.500;1367
302.563;1367
302.625;1357
302.688;1367
302.750;1379
302.813;1359
302.875;1362
302.938;1369
303.000;1369
303.063;1364
303.125;1362
303.188;1364
303.250;1359
303.313;1362
303.375;1372
303.438;1357
303.500;1354
303.563;1352
303.625;1350
303.688;1367
303.750;1354
303.813;1352
303.875;1352
303.938;1359
304.000;1359
304.063;1362
304.125;1369
304.188;1362
304.250;1350
304.313;1347
304.375;1357
304.438;1354
304.500;1350
304.563;1347
304.625;1347
304.688;1340
304.750;1359
304.813;1342
304.875;1350
304.938;1350
305.000;1345
305.063;1347
305.125;1352
305.188;1357
305.250;1350
305.313;1347
305.375;1354
305.438;1359
305.500;1362
305.563;1347
305.625;1364
305.688;1364
305.750;1350
305.813;1362
305.875;1354
305.938;1354
306.000;1352
306.063;1354
306.125;1359
306.188;1357
306.250;1347
306.313;1362
306.375;1357
306.438;1352
306.500;1347
306.563;1347
306.625;1354
306.688;1352
306.750;1337
306.813;1362
306.875;1354
306.938;1340
307.000;1357
307.063;1354
307.125;1330
307.188;1369
307.250;1347
307.313;1347
307.375;1362
307.438;1354
307.500;1350
307.563;1354
307.625;1337
307.688;1337
307.750;1352
307.813;1335
307.875;1345
307.938;1347
308.000;1335
308.063;1362
308.125;1347
308.188;1333
308.250;1359
308.313;1357
308.375;1357
308.438;1357
308.500;1350
308.563;1367
308.625;1347
308.688;1340
308.750;1362
308.813;1354
308.875;1342
308.938;1359
309.000;1335
309.063;1347
309.125;1352
309.188;1335
309.250;1359
309.313;1364
309.375;1335
309.438;1369
309.500;1352
309.563;1357
309.625;1406
309.688;1411
309.750;1381
309.813;1367
309.875;1350
309.938;1357
310.000;1362
310.063;1330
310.125;1347
310.188;1359
310.250;1350
310.313;1367
310.375;1354
310.438;1337
310.500;1359
310.563;1335
310.625;1345
310.688;1350
310.750;1328
310.813;1354
310.875;1345
310.938;1325
311.000;1350
311.063;1335
311.125;1328
311.188;1347
311.250;1335
311.313;1340
311.375;1342
311.438;1335
311.500;1337
311.563;1333
311.625;1335
311.688;1337
311.750;1352
311.813;1335
311.875;1347
311.938;1352
312.000;1386
312.063;1411
312.125;1447
312.188;1396
312.250;1374
312.313;1337
312.375;1350
312.438;1354
312.500;1359
312.563;1389
312.625;1367
312.688;1350
312.750;1354
312.813;1342
312.875;1328
312.938;1320
313.000;1320
313.063;1335
313.125;1328
313.188;1320
313.250;1323
313.313;1318
313.375;1313
313.438;1325
313.500;1333
313.563;1306
313.625;1325
313.688;1315
313.750;1325
313.813;1315
313.875;1328
313.938;1323
314.000;1325
314.063;1315
314.125;1325
314.188;1318
314.250;1306
314.313;1320
314.375;1313
314.438;1323
314.500;1325
314.563;1313
314.625;1308
314.688;1311
314.750;1311
314.813;1333
314.875;1323
314.938;1311
315.000;1315
315.063;1328
315.125;1323
315.188;1320
315.250;1308
315.313;1293
315.375;1306
315.438;1303
315.500;1318
315.563;1311
315.625;1298
315.688;1315
315.750;1323
315.813;1298
315.875;1311
315.938;1308
316.000;1293
316.063;1298
316.125;1311
316.188;1303
316.250;1306
316.313;1308
316.375;1306
316.438;1311
316.500;1301
316.563;1298
316.625;1318
316.688;1303
316.750;1328
316.813;1330
316.875;1313
316.938;1308
317.000;1303
317.063;1306
317.125;1311
317.188;1301
317.250;1306
317.313;1306
317.375;1284
317.438;1301
317.500;1313
317.563;1296
317.625;1306
317.688;1311
317.750;1296
317.813;1311
317.875;1315
317.938;1315
318.000;1313
318.063;1303
318.125;1306
318.188;1308
318.250;1311
318.313;1328
318.375;1325
318.438;1298
318.500;1325
318.563;1320
318.625;1315
318.688;1320
318.750;1303
318.813;1311
318.875;1328
318.938;1303
319.000;1298
319.063;1315
319.125;1298
319.188;1306
319.250;1315
319.313;1303
319.375;1318
319.438;1323
319.500;1313
319.563;1337
319.625;1347
319.688;1389
319.750;1486
319.813;1640
319.875;1865
319.938;2126
320.000;2202
320.063;2260
320.125;2236
320.188;2197
320.250;2109
320.313;1892
320.375;1669
320.438;1457
320.500;1359
320.563;1342
320.625;1354
320.688;1337
320.750;1354
320.813;1347
320.875;1323
320.938;1320
321.000;1330
321.063;1306
321.125;1320
321.188;1323
321.250;1303
321.313;1325
321.375;1311
321.438;1315
321.500;1337
321.563;1301
321.625;1313
321.688;1333
321.750;1330
321.813;1340
321.875;1342
321.938;1315
322.000;1335
322.063;1323
322.125;1313
322.188;1335
322.250;1301
322.313;1315
322.375;1335
322.438;1308
322.500;1328
322.563;1330
322.625;1306
322.688;1328
322.750;1318
322.813;1308
322.875;1328
322.938;1313
323.000;1308
323.063;1328
323.125;1303
323.188;1311
323.250;1347
323.313;1333
323.375;1352
323.438;1367
323.500;1347
323.563;1354
323.625;1333
323.688;1311
323.750;1350
323.813;1320
323.875;1315
323.938;1325
324.000;1303
324.063;1303
324.125;1335
324.188;1311
324.250;1323
324.313;1296
324.375;1276
324.438;1313
324.500;1289
324.563;1293
324.625;1311
324.688;1291
324.750;1289
324.813;1303
324.875;1296
324.938;1308
325.000;1337
325.063;1333
325.125;1323
325.188;1308
325.250;1291
325.313;1308
325.375;1291
325.438;1293
325.500;1315
325.563;1298
325.625;1293
325.688;1311
325.750;1286
325.813;1303
325.875;1323
325.938;1289
326.000;1303
326.063;1298
326.125;1296
326.188;1308
326.250;1291
326.313;1289
326.375;1298
326.438;1279
326.500;1286
326.563;1298
326.625;1281
326.688;1286
326.750;1296
326.813;1274
326.875;1293
326.938;1286
327.000;1269
327.063;1306
327.125;1274
327.188;1271
327.250;1301
327.313;1286
327.375;1274
327.438;1301
327.500;1271
327.563;1284
327.625;1284
327.688;1279
327.750;1296
327.813;1279
327.875;1274
327.938;1289
328.000;1284
328.063;1276
328.125;1291
328.188;1284
328.250;1281
328.313;1279
328.375;1274
328.438;1281
328.500;1269
328.563;1259
328.625;1284
328.688;1279
328.750;1259
328.813;1289
328.875;1264
328.938;1264
329.000;1286
329.063;1254
329.125;1269
329.188;1279
329.250;1274
329.313;1279
329.375;1279
329.438;1262
329.500;1276
329.563;1267
329.625;1257
329.688;1269
329.750;1259
329.813;1257
329.875;1259
329.938;1254
330.000;1264
330.063;1267
330.125;1250
330.188;1267
330.250;1252
330.313;1242
330.375;1271
330.438;1259
330.500;1245
330.563;1262
330.625;1242
330.688;1250
330.750;1250
330.813;1245
330.875;1254
330.938;1252
331.000;1254
331.063;1257
331.125;1254
331.188;1230
331.250;1259
331.313;1250
331.375;1245
331.438;1257
331.500;1245
331.563;1245
331.625;1257
331.688;1279
331.750;1313
331.813;1320
331.875;1296
331.938;1289
332.000;1267
332.063;1245
332.125;1257
332.188;1262
332.250;1257
332.313;1257
332.375;1254
332.438;1259
332.500;1262
332.563;1247
332.625;1264
332.688;1264
332.750;1267
332.813;1271
332.875;1271
332.938;1259
333.000;1271
333.063;1276
333.125;1269
333.188;1284
333.250;1271
333.313;1281
333.375;1269
333.438;1276
333.500;1271
333.563;1279
333.625;1274
333.688;1276
333.750;1289
333.813;1289
333.875;1293
333.938;1284
334.000;1271
334.063;1286
334.125;1279
334.188;1274
334.250;1281
334.313;1276
334.375;1284
334.438;1293
334.500;1279
334.563;1279
334.625;1279
334.688;1276
334.750;1286
334.813;1289
334.875;1291
334.938;1301
335.000;1281
335.063;1298
335.125;1301
335.188;1281
335.250;1293
335.313;1296
335.375;1289
335.438;1284
335.500;1298
335.563;1293
335.625;1293
335.688;1296
335.750;1296
335.813;1289
335.875;1306
335.938;1350
336.000;1384
336.063;1433
336.125;1442
336.188;1398
336.250;1367
336.313;1323
336.375;1296
336.438;1296
336.500;1303
336.563;1298
336.625;1306
336.688;1311
336.750;1306
336.813;1318
336.875;1303
336.938;1308
337.000;1315
337.063;1303
337.125;1313
337.188;1325
337.250;1313
337.313;1323
337.375;1318
337.438;1330
337.500;1318
337.563;1323
337.625;1323
337.688;1335
337.750;1333
337.813;1333
337.875;1325
337.938;1313
338.000;1333
338.063;1337
338.125;1340
338.188;1333
338.250;1318
338.313;1337
338.375;1335
338.438;1320
338.500;1320
338.563;1333
338.625;1328
338.688;1335
338.750;1330
338.813;1330
338.875;1335
338.938;1333
339.000;1328
339.063;1376
339.125;1413
339.188;1474
339.250;1457
339.313;1464
339.375;1477
339.438;1459
339.500;1491
339.563;1542
339.625;1564
339.688;1520
339.750;1513
339.813;1479
339.875;1433
339.938;1416
340.000;1379
340.063;1328
340.125;1330
340.188;1315
340.250;1320
340.313;1320
340.375;1318
340.438;1315
340.500;1318
340.563;1303
340.625;1306
340.688;1306
340.750;1311
340.813;1340
340.875;1315
340.938;1311
341.000;1318
341.063;1311
341.125;1308
341.188;1315
341.250;1315
341.313;1345
341.375;1357
341.438;1381
341.500;1362
341.563;1354
341.625;1335
341.688;1328
341.750;1318
341.813;1323
341.875;1308
341.938;1313
342.000;1306
342.063;1289
342.125;1296
342.188;1291
342.250;1289
342.313;1281
342.375;1293
342.438;1291
342.500;1291
342.563;1296
342.625;1291
342.688;1325
342.750;1418
342.813;1477
342.875;1506
342.938;1459
343.000;1423
343.063;1350
343.125;1320
343.188;1301
343.250;1296
343.313;1281
343.375;1279
343.438;1286
343.500;1259
343.563;1279
343.625;1262
343.688;1262
343.750;1269
343.813;1257
343.875;1242
343.938;1259
344.000;1247
344.063;1247
344.125;1252
344.188;1245
344.250;1254
344.313;1245
344.375;1237
344.438;1250
344.500;1252
344.563;1247
344.625;1250
344.688;1276
344.750;1289
344.813;1291
344.875;1284
344.938;1301
345.000;1313
345.063;1301
345.125;1298
345.188;1296
345.250;1279
345.313;1279
345.375;1291
345.438;1279
345.500;1271
345.563;1257
345.625;1235
345.688;1250
345.750;1232
345.813;1237
345.875;1242
345.938;1220
346.000;1228
346.063;1225
346.125;1225
346.188;1215
346.250;1225
346.313;1215
346.375;1223
346.438;1220
346.500;1213
346.563;1223
346.625;1193
346.688;1206
346.750;1210
346.813;1203
346.875;1206
346.938;1210
347.000;1196
347.063;1210
347.125;1203
347.188;1193
347.250;1203
347.313;1210
347.375;1201
347.438;1196
347.500;1193
347.563;1191
347.625;1196
347.688;1188
347.750;1181
347.813;1191
347.875;1196
347.938;1193
348.000;1184
348.063;1186
348.125;1181
348.188;1188
348.250;1191
348.313;1191
348.375;1181
348.438;1198
348.500;1186
348.563;1176
348.625;1188
348.688;1193
348.750;1181
348.813;1171
348.875;1186
348.938;1174
349.000;1181
349.063;1191
349.125;1179
349.188;1181
349.250;1179
349.313;1166
349.375;1174
349.438;1184
349.500;1174
349.563;1179
349.625;1176
349.688;1166
349.750;1164
349.813;1162
349.875;1169
349.938;1181
350.000;1203
350.063;1208
350.125;1201
350.188;1201
350.250;1184
350.313;1171
350.375;1176
350.438;1174
350.500;1171
350.563;1174
350.625;1179
350.688;1164
350.750;1179
350.813;1174
350.875;1171
350.938;1179
351.000;1184
351.063;1188
351.125;1166
351.188;1174
351.250;1174
351.313;1164
351.375;1169
351.438;1171
351.500;1176
351.563;1174
351.625;1171
351.688;1169
351.750;1169
351.813;1176
351.875;1179
351.938;1203
352.000;1225
352.063;1281
352.125;1228
352.188;1223
352.250;1198
352.313;1176
352.375;1171
352.438;1171
352.500;1171
352.563;1174
352.625;1191
352.688;1171
352.750;1193
352.813;1181
352.875;1174
352.938;1181
353.000;1176
353.063;1191
353.125;1186
353.188;1188
353.250;1188
353.313;1184
353.375;1181
353.438;1186
353.500;1184
353.563;1191
353.625;1188
353.688;1206
353.750;1274
353.813;1413
353.875;1477
353.938;1501
354.000;1447
354.063;1398
354.125;1259
354.188;1213
354.250;1176
354.313;1186
354.375;1174
354.438;1171
354.500;1181
354.563;1174
354.625;1174
354.688;1179
354.750;1176
354.813;1191
354.875;1179
354.938;1188
355.000;1184
355.063;1171
355.125;1174
355.188;1176
355.250;1176
355.313;1171
355.375;1176
355.438;1181
355.500;1186
355.563;1174
355.625;1174
355.688;1179
355.750;1181
355.813;1181
355.875;1196
355.938;1174
356.000;1171
356.063;1186
356.125;1171
356.188;1171
356.250;1174
356.313;1181
356.375;1176
356.438;1174
356.500;1184
356.563;1184
356.625;1186
356.688;1174
356.750;1181
356.813;1191
356.875;1196
356.938;1193
357.000;1186
357.063;1191
357.125;1188
357.188;1191
357.250;1193
357.313;1198
357.375;1191
357.438;1188
357.500;1186
357.563;1186
357.625;1198
357.688;1188
357.750;1188
357.813;1191
357.875;1191
357.938;1198
358.000;1198
358.063;1196
358.125;1193
358.188;1196
358.250;1193
358.313;1201
358.375;1198
358.438;1201
358.500;1208
358.563;1208
358.625;1223
358.688;1235
358.750;1235
358.813;1235
358.875;1262
358.938;1242
359.000;1254
359.063;1257
359.125;1250
359.188;1254
359.250;1245
359.313;1259
359.375;1242
359.438;1230
359.500;1220
359.563;1213
359.625;1208
359.688;1223
359.750;1210
359.813;1206
359.875;1203
359.938;1228
360.000;1279
360.063;1323
360.125;1320
360.188;1298
360.250;1262
360.313;1223
360.375;1210
360.438;1215
360.500;1208
360.563;1223
360.625;1213
360.688;1218
360.750;1213
360.813;1218
360.875;1225
360.938;1228
361.000;1228
361.063;1232
361.125;1242
361.188;1252
361.250;1237
361.313;1225
361.375;1218
361.438;1225
361.500;1220
361.563;1220
361.625;1218
361.688;1215
361.750;1220
361.813;1218
361.875;1218
361.938;1201
362.000;1213
362.063;1210
362.125;1225
362.188;1223
362.250;1218
362.313;1218
362.375;1218
362.438;1240
362.500;1240
362.563;1240
362.625;1262
362.688;1257
362.750;1257
362.813;1247
362.875;1237
362.938;1215
363.000;1223
363.063;1210
363.125;1218
363.188;1218
363.250;1201
363.313;1210
363.375;1196
363.438;1210
363.500;1213
363.563;1210
363.625;1208
363.688;1208
363.750;1206
363.813;1210
363.875;1215
363.938;1206
364.000;1203
364.063;1218
364.125;1218
364.188;1230
364.250;1247
364.313;1262
364.375;1286
364.438;1313
364.500;1342
364.563;1342
364.625;1311
364.688;1296
364.750;1284
364.813;1284
364.875;1293
364.938;1325
365.000;1311
365.063;1296
365.125;1269
365.188;1245
365.250;1235
365.313;1218
365.375;1218
365.438;1208
365.500;1213
365.563;1220
365.625;1228
365.688;1213
365.750;1213
365.813;1206
365.875;1203
365.938;1225
366.000;1218
366.063;1215
366.125;1223
366.188;1220
366.250;1225
366.313;1242
366.375;1215
366.438;1218
366.500;1218
366.563;1223
366.625;1228
366.688;1228
366.750;1218
366.813;1218
366.875;1210
366.938;1225
367.000;1228
367.063;1206
367.125;1215
367.188;1210
367.250;1206
367.313;1208
367.375;1210
367.438;1208
367.500;1203
367.563;1203
367.625;1203
367.688;1213
367.750;1198
367.813;1201
367.875;1198
367.938;1196
368.000;1208
368.063;1218
368.125;1198
368.188;1208
368.250;1208
368.313;1206
368.375;1215
368.438;1203
368.500;1206
368.563;1210
368.625;1213
368.688;1198
368.750;1218
368.813;1208
368.875;1215
368.938;1191
369.000;1191
369.063;1218
369.125;1213
369.188;1203
369.250;1208
369.313;1198
369.375;1208
369.438;1223
369.500;1203
369.563;1206
369.625;1198
369.688;1188
369.750;1223
369.813;1201
369.875;1203
369.938;1198
370.000;1206
370.063;1203
370.125;1228
370.188;1206
370.250;1206
370.313;1218
370.375;1220
370.438;1225
370.500;1218
370.563;1210
370.625;1215
370.688;1208
370.750;1201
370.813;1232
370.875;1230
