Frequency[MHz];Amplitude RX1[mV] at pwm=120
114.250;1782
114.313;1770
114.375;1777
114.438;1931
114.500;2014
114.563;2077
114.625;2041
114.688;1992
114.750;1943
114.813;1862
114.875;1977
114.938;2031
115.000;2023
115.063;1979
115.125;1945
115.188;1748
115.250;1694
115.313;1623
115.375;1606
115.438;1613
115.500;1623
115.563;1635
115.625;1699
115.688;1765
115.750;1904
115.813;1809
115.875;1777
115.938;1726
116.000;1750
116.063;1970
116.125;2001
116.188;2021
116.250;1950
116.313;1940
116.375;1838
116.438;1806
116.500;1796
116.563;1821
116.625;1794
116.688;1784
116.750;1735
116.813;1662
116.875;1704
116.938;1684
117.000;1643
117.063;1652
117.125;1606
117.188;1638
117.250;1625
117.313;1633
117.375;1635
117.438;1599
117.500;1721
117.563;1909
117.625;1948
117.688;1970
117.750;1911
117.813;1892
117.875;1789
117.938;1726
118.000;1689
118.063;1701
118.125;1657
118.188;1630
118.250;1618
118.313;1638
118.375;1745
118.438;2070
118.500;2150
118.563;2197
118.625;2158
118.688;2114
118.750;2084
118.813;1916
118.875;1716
118.938;1611
119.000;1586
119.063;1704
119.125;1718
119.188;1752
119.250;1711
119.313;1718
119.375;1726
119.438;1811
119.500;1843
119.563;1877
119.625;1872
119.688;1799
119.750;1779
119.813;1669
119.875;1616
119.938;1704
120.000;1733
120.063;1774
120.125;1738
120.188;1721
120.250;1701
120.313;1647
120.375;1625
120.438;1577
120.500;1601
120.563;1752
120.625;1789
120.688;1804
120.750;1762
120.813;1745
120.875;1711
120.938;1701
121.000;1774
121.063;1809
121.125;1728
121.188;1718
121.250;1713
121.313;1655
121.375;1604
121.438;1701
121.500;1713
121.563;1696
121.625;1674
121.688;1638
121.750;1577
121.813;1538
121.875;1545
121.938;1533
122.000;1525
122.063;1513
122.125;1508
122.188;1506
122.250;1513
122.313;1533
122.375;1557
122.438;1577
122.500;1577
122.563;1557
122.625;1533
122.688;1486
122.750;1474
122.813;1469
122.875;1491
122.938;1513
123.000;1518
123.063;1667
123.125;1701
123.188;1708
123.250;1701
123.313;1711
123.375;1738
123.438;1650
123.500;1628
123.563;1589
123.625;1562
123.688;1550
123.750;1545
123.813;1518
123.875;1503
123.938;1494
124.000;1477
124.063;1501
